facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year,closed_year,months_operated
child_care_centers,343624295,KIDS COMPANY PRESCHOOL,"GORDON-JONES, SHAYNA",SHAYNA GORDON-JONES,(916) 607-2029,3850 CALIFORNIA AVENUE,CARMICHAEL,CA,95608,SACRAMENTO,3,45,CLOSED,2022-09-08,2023-08-10,5252025,3850 CALIFORNIA AVENUE,"3850 CALIFORNIA AVENUE, CARMICHAEL",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"GORDON-JONES, SHAYNA",2022.0,2023.0,11.2
child_care_centers,103810101,KINGDOM KIDS ACADEMY AT CLOVIS HILLS,CLOVIS HILLS COMMUNITY CHURCH,COLLEEN DAVIS,(559) 297-2600,10590 N. WILLOW AVE,CLOVIS,CA,93619,FRESNO,4,60,CLOSED,2021-03-09,2022-06-29,5252025,10590 N WILLOW AVE,"10590 N WILLOW AVE, CLOVIS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,CLOVIS HILLS COMMUNITY CHURCH,2021.0,2022.0,15.9
child_care_centers,376300490,KNOWLEDGE TREE PRESCHOOL & CHILDCARE CENTER,"MORALES, THERESA P","MORALES, THERESA P",(760) 696-3646,509 SPORTFISHER DR,OCEANSIDE,CA,92054,SAN DIEGO,10,30,CLOSED,2022-07-11,2024-03-15,5252025,509 SPORTFISHER DR,"509 SPORTFISHER DR, OCEANSIDE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"MORALES, THERESA P",2022.0,2024.0,20.4
child_care_centers,173010408,KONOCTI USD CHILD DEVELOPMENT CENTER P/S,KONOCTI UNIFIED SCHOOL DISTRICT,ANGEL COPPA,(707) 994-6475,9345 WINCHESTER STREET,LOWER LAKE,CA,95457,LAKE,1,10,CLOSED,2023-05-11,2023-08-04,5252025,9345 WINCHESTER STREET,"9345 WINCHESTER STREET, LOWER LAKE",2,DUPLICATE_ADDRESS; ,KONOCTI UNIFIED SCHOOL DISTRICT,2023.0,2023.0,2.8
child_care_centers,15700594,"LEARN AND PLAY MONTESSORI CENTERVILLE, INC.","LEARN AND PLAY MONTESSORI CENTERVILLE, INC.","GOVEA, MAVI",(510) 870-4678,2550 PERALTA BOULEVARD,FREMONT,CA,94536,ALAMEDA,52,260,CLOSED,2023-01-24,2025-01-02,5252025,2550 PERALTA BOULEVARD,"2550 PERALTA BOULEVARD, FREMONT",2,DUPLICATE_ADDRESS; ,"LEARN AND PLAY MONTESSORI CENTERVILLE, INC.",2023.0,2025.0,23.6
child_care_centers,434417142,"LEARN AND PLAY MONTESSORI SUNNYVALE, INC.","LEARN & PLAY MONTESSORI SV, INC DBA L & P M SCHOOL",SVETLANA TSUKER,(408) 735-8333,1055 SUNNYVALE-SARATOGA ROAD,SUNNYVALE,CA,94087,SANTA CLARA,7,231,CLOSED,2023-12-28,2025-01-02,5252025,1055 SUNNYVALE-SARATOGA ROAD,"1055 SUNNYVALE-SARATOGA ROAD, SUNNYVALE",2,DUPLICATE_ADDRESS; ,"LEARN & PLAY MONTESSORI SV, INC DBA L & P M SCHOOL",2023.0,2025.0,12.4
child_care_centers,15700617,"LEARN & PLAY MONTESSORI DUBLIN, INC.","LEARN & PLAY MONTESSORI DUBLIN, INC.","VASQUEZ, EDITH",(925) 951-5123,3960 SUMMIT ROAD,DUBLIN,CA,94568,ALAMEDA,52,164,CLOSED,2023-08-09,2024-01-02,5252025,3960 SUMMIT ROAD,"3960 SUMMIT ROAD, DUBLIN",2,DUPLICATE_ADDRESS; ,"LEARN & PLAY MONTESSORI DUBLIN, INC.",2023.0,2024.0,4.9
child_care_centers,435700766,"LEARN & PLAY MONTESSORI MILPITAS, INC.","LEARN AND PLAY MONTESSORI MILPITAS, INC.","NAMOKAREAN, SELVA",(408) 809-0096,164 NORTH ABEL STREET,MILPITAS,CA,95035,SANTA CLARA,52,200,CLOSED,2023-09-20,2025-01-02,5252025,164 NORTH ABEL STREET,"164 NORTH ABEL STREET, MILPITAS",2,DUPLICATE_ADDRESS; ,"LEARN AND PLAY MONTESSORI MILPITAS, INC.",2023.0,2025.0,15.7
child_care_centers,343624858,"LEARNING EXPERIENCE, THE","LITTLE ANGELS LEARNING ACADEMY, INC.","ALLEY, NICOLE",(707) 461-4738,8330 ELK GROVE FLORIN RD,SACRAMENTO,CA,95829,SACRAMENTO,3,122,CLOSED,2023-10-13,2025-03-20,5252025,8330 ELK GROVE FLORIN RD,"8330 ELK GROVE FLORIN RD, SACRAMENTO",2,DUPLICATE_ADDRESS; ,"LITTLE ANGELS LEARNING ACADEMY, INC.",2023.0,2025.0,17.5
child_care_centers,483010015,"LEARNING TREE PRESCHOOL, THE","WILSON, DOUGLAS","MCKNEELY, TANYA",(707) 639-9621,3045 ROCKVILLE ROAD,FAIRFIELD,CA,94534,SOLANO,1,90,CLOSED,2020-12-11,2021-10-04,5252025,3045 ROCKVILLE ROAD,"3045 ROCKVILLE ROAD, FAIRFIELD",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"WILSON, DOUGLAS",2020.0,2021.0,9.9
child_care_centers,15700609,"LEARNING WHEEL PRESCHOOL, THE","KAUR LLC, THE","MCEVOY, MARCHELLE",(925) 236-0695,1432 CONCANNON BOULEVARD,LIVERMORE,CA,94550,ALAMEDA,52,63,CLOSED,2023-05-23,2024-08-06,5252025,1432 CONCANNON BOULEVARD,"1432 CONCANNON BOULEVARD, LIVERMORE",2,DUPLICATE_ADDRESS; ,"KAUR LLC, THE",2023.0,2024.0,14.7
child_care_centers,566216004,LEMONWOOD STATE PRESCHOOL,OXNARD SCHOOL DISTRICT,ANABOLENA DEGENNA,(805) 385-1501,2001 SAN MATEO PLACE,OXNARD,CA,93033,VENTURA,17,24,CLOSED,2021-02-18,2022-06-30,5252025,2001 SAN MATEO PLACE,"2001 SAN MATEO PLACE, OXNARD",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,OXNARD SCHOOL DISTRICT,2021.0,2022.0,16.6
child_care_centers,434417055,LEVEL UP MONTESSORI SAN JOSE,LEVEL UP MONTESSORI SAN JOSE LLC,SAPNA RASTOGI,(408) 300-1751,4868 SAN FELIPE ROAD #130,SAN JOSE,CA,95135,SANTA CLARA,7,82,CLOSED,2022-10-12,2023-11-20,5252025,4868 SAN FELIPE ROAD #130,"4868 SAN FELIPE ROAD #130, SAN JOSE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,LEVEL UP MONTESSORI SAN JOSE LLC,2022.0,2023.0,13.5
child_care_centers,384004194,LITTLE BEAR SCHOOL,ELISABETH BROWN & JUSTUS BRAZELTON,"BROWN, BETSEY",(415) 239-2220,327 CAPITOL AVENUE,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,60,CLOSED,2021-01-11,2021-09-13,5252025,327 CAPITOL AVENUE,"327 CAPITOL AVENUE, SAN FRANCISCO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,ELISABETH BROWN & JUSTUS BRAZELTON,2021.0,2021.0,8.2
child_care_centers,293624573,LITTLE BUGS LEARNING CENTER,CHARIS YOUTH CENTER,"MADISON, HEATHER",(530) 477-9800,714 WEST MAIN STREET,GRASS VALLEY,CA,95945,NEVADA,3,24,CLOSED,2023-04-27,2024-08-30,5252025,714 WEST MAIN STREET,"714 WEST MAIN STREET, GRASS VALLEY",2,DUPLICATE_ADDRESS; ,CHARIS YOUTH CENTER,2023.0,2024.0,16.4
child_care_centers,384004095,LITTLE CANAAN MONTESSORI PRESCHOOL,LITTLE CANAAN LTD. LIABILITY CO.,"POULSON, MARIA",(510) 220-9551,1439 PACIFIC AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,5,15,CLOSED,2020-04-21,2022-01-01,5252025,1439 PACIFIC AVENUE,"1439 PACIFIC AVENUE, SAN FRANCISCO",1,COVID_ERA_LICENSE; ,LITTLE CANAAN LTD. LIABILITY CO.,2020.0,2022.0,20.7
child_care_centers,434417103,LITTLE EINSTEIN'S MONTESSORI PRESCHOOL,LITTLE EINSTEIN'S MONTESSORI PRESCHOOL LLC,AMIE OMAN,(408) 390-5563,2798 SOUTH BASCOM AVENUE,SAN JOSE,CA,95124,SANTA CLARA,7,35,CLOSED,2023-09-11,2024-01-20,5252025,2798 SOUTH BASCOM AVENUE,"2798 SOUTH BASCOM AVENUE, SAN JOSE",2,DUPLICATE_ADDRESS; ,LITTLE EINSTEIN'S MONTESSORI PRESCHOOL LLC,2023.0,2024.0,4.4
child_care_centers,198400635,"LITTLE SCHOLARS PRESCHOOL, LLC","LITTLE SCHOLARS PRESCHOOL, LLC",NYEMA JACKSON,(213) 718-6114,5022 S WESTERN AVENUE,LOS ANGELES,CA,90062,LOS ANGELES,54,36,CLOSED,2023-03-06,2024-02-26,5252025,5022 S WESTERN AVENUE,"5022 S WESTERN AVENUE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,"LITTLE SCHOLARS PRESCHOOL, LLC",2023.0,2024.0,11.9
child_care_centers,283010021,LITTLE SUNSHINE LEARNING CENTER,"WHITESIDE, JULIETA","WHITESIDE, JULIETA",(702) 786-2237,15 WOODLAND DRIVE,ST HELENA,CA,94574,NAPA,1,12,CLOSED,2020-12-28,2022-06-13,5252025,15 WOODLAND DRIVE,"15 WOODLAND DRIVE, ST HELENA",1,COVID_ERA_LICENSE; ,"WHITESIDE, JULIETA",2020.0,2022.0,17.7
child_care_centers,267750001,MAMMOTH LAKES PRESCHOOL,MONO COUNTY OFFICE OF EDUCATION,JULIE WINSLOW,(760) 934-0031,365 SIERRA PARK RD BUILDING N,MAMMOTH LAKES,CA,93546,MONO,12,22,CLOSED,2022-10-14,2024-09-23,5252025,365 SIERRA PARK RD BUILDING N,"365 SIERRA PARK RD BUILDING N, MAMMOTH LAKES",1,COVID_ERA_LICENSE; ,MONO COUNTY OFFICE OF EDUCATION,2022.0,2024.0,23.7
child_care_centers,343623903,MARILOK CHILD CARE CENTER,MARILOK CHILD CARE CENTER PS,"WYNNE, NYIKA",(614) 599-5953,2530 TRACTION AVENUE,SACRAMENTO,CA,95815,SACRAMENTO,3,30,CLOSED,2021-06-23,2022-01-14,5252025,2530 TRACTION AVENUE,"2530 TRACTION AVENUE, SACRAMENTO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,MARILOK CHILD CARE CENTER PS,2021.0,2022.0,6.8
child_care_centers,197495115,MCKOY PRE-SCHOOL,MARILYN MCKOY,MARILYN MCKOY,(424) 200-4446,1609 S HIGHLAND AVENUE,LOS ANGELES,CA,90019,LOS ANGELES,58,15,CLOSED,2022-10-01,2023-08-07,5252025,1609 S HIGHLAND AVENUE,"1609 S HIGHLAND AVENUE, LOS ANGELES",1,COVID_ERA_LICENSE; ,MARILYN MCKOY,2022.0,2023.0,10.3
child_care_centers,274417065,MCOE STEAM ACADEMY,MONTEREY COUNTY OFFICE OF EDUCATION,MONICA CANO,(831) 755-0352,18250 VAN BUREN AVENUE,SALINAS,CA,93906,MONTEREY,7,129,CLOSED,2023-08-10,2024-07-03,5252025,18250 VAN BUREN AVENUE,"18250 VAN BUREN AVENUE, SALINAS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,MONTEREY COUNTY OFFICE OF EDUCATION,2023.0,2024.0,10.9
child_care_centers,493010037,MELBROOKS SCHOOL,SHELDON EL,"AL-VIGIL, ANA",(707) 708-8676,3535 INDUSTRIAL DRIVE B4,SANTA ROSA,CA,95403,SONOMA,1,30,CLOSED,2021-03-17,2022-04-29,5252025,3535 INDUSTRIAL DRIVE B4,"3535 INDUSTRIAL DRIVE B4, SANTA ROSA",1,COVID_ERA_LICENSE; ,SHELDON EL,2021.0,2022.0,13.6
child_care_centers,197495310,MICHELLE'S BACKYARD HAWTHORNE,MICHELLE'S BACKYARD LLC,MICHELLE DICKINSON,(310) 386-2373,13560 HAWTHORNE BLVD,HAWTHORNE,CA,90250,LOS ANGELES,30,16,CLOSED,2023-10-26,2024-11-01,5252025,13560 HAWTHORNE BLVD,"13560 HAWTHORNE BLVD, HAWTHORNE",2,DUPLICATE_ADDRESS; ,MICHELLE'S BACKYARD LLC,2023.0,2024.0,12.4
child_care_centers,444416980,MIDTOWN MONTESSORI,PRACTICAL LIFE INC.,DONNA CHERIE,(831) 423-2273,"987 BOSTWICK LANE, CLASSROOM 1",SANTA CRUZ,CA,95062,SANTA CRUZ,7,25,CLOSED,2021-07-13,2022-10-02,5252025,987 BOSTWICK LANE CLASSROOM 1,"987 BOSTWICK LANE CLASSROOM 1, SANTA CRUZ",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,PRACTICAL LIFE INC.,2021.0,2022.0,14.9
child_care_centers,34500913,MOTHER LODE MOUNTAIN TOTS PRESCHOOL,MOTHER LODE MOUNTAIN TOTS PRESCHOOL LLC,"ALLEN, KIRBIE",(209) 457-0995,23714 STATE HIGHWAY 88,PIONEER,CA,95666,AMADOR,53,45,CLOSED,2023-09-25,2024-01-31,5252025,23714 STATE HIGHWAY 88,"23714 STATE HIGHWAY 88, PIONEER",2,DUPLICATE_ADDRESS; ,MOTHER LODE MOUNTAIN TOTS PRESCHOOL LLC,2023.0,2024.0,4.3
child_care_centers,15700592,MOUNT VALLEY MONTESSORI INC.,MOUNT VALLEY MONTESSORI INC.,"JAGGA, URVASHI",(510) 491-7006,1481 MOWRY AVENUE,FREMONT,CA,94538,ALAMEDA,52,120,CLOSED,2023-03-01,2023-10-13,5252025,1481 MOWRY AVENUE,"1481 MOWRY AVENUE, FREMONT",2,DUPLICATE_ADDRESS; ,MOUNT VALLEY MONTESSORI INC.,2023.0,2023.0,7.5
child_care_centers,197750171,MY SUNSHINE MONTESSORI PRESCHOOL,MY SUNSHINE MONTESSORI PRESCHOOL INC.,SHAN SILVA,(661) 252-6422,18045&47 SIERRA HWY,CANYON COUNTRY,CA,91351,LOS ANGELES,12,65,CLOSED,2023-07-07,2024-09-27,5252025,18045&47 SIERRA HWY,"18045&47 SIERRA HWY, CANYON COUNTRY",0,,MY SUNSHINE MONTESSORI PRESCHOOL INC.,2023.0,2024.0,14.9
child_care_centers,214005620,NORTH BAY CHILDREN'S CENTER - LYNWOOD,"NORTH BAY CHILDREN'S CENTER, INC.","SISSICK, KRISTINA",(415) 883-6222,1320 LYNWOOD DRIVE,NOVATO,CA,94947,MARIN,5,20,CLOSED,2022-06-20,2023-04-24,5252025,1320 LYNWOOD DRIVE,"1320 LYNWOOD DRIVE, NOVATO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,"NORTH BAY CHILDREN'S CENTER, INC.",2022.0,2023.0,10.3
child_care_centers,434416418,OMEI PRESCHOOL,OMEI TAICHI CULTURE ACADEMY INC.,"TZANKOVA, MARIA",(408) 444-0635,21685 GRANADA AVENUE,CUPERTINO,CA,95014,SANTA CLARA,7,9,CLOSED,2020-01-27,2021-12-13,5252025,21685 GRANADA AVENUE,"21685 GRANADA AVENUE, CUPERTINO",1,COVID_ERA_LICENSE; ,OMEI TAICHI CULTURE ACADEMY INC.,2020.0,2021.0,22.9
child_care_centers,214005529,PAPERMILL CREEK CHILDREN'S CORNER,"PLAY GROUP, THE","LAMP, ALISA",(415) 669-1018,1 FORREST WAY,INVERNESS,CA,94937,MARIN,5,18,CLOSED,2021-03-22,2022-07-19,5252025,1 FORREST WAY,"1 FORREST WAY, INVERNESS",1,COVID_ERA_LICENSE; ,"PLAY GROUP, THE",2021.0,2022.0,16.1
child_care_centers,325407840,PDH CHILD CARE CENTER PS,PLUMAS HOSPITAL DISTRICT,JO DEE READ,(530) 283-7186,204 FAIRGROUNDS RD.,QUINCY,CA,95971,PLUMAS,13,30,CLOSED,2021-02-18,2021-07-30,5252025,204 FAIRGROUNDS RD,"204 FAIRGROUNDS RD, QUINCY",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,PLUMAS HOSPITAL DISTRICT,2021.0,2021.0,5.4
child_care_centers,243810252,PLAY ADVENTURES INC,PLAY ADVENTURES INC,NAOMI SUKENIK,(209) 600-3372,655 G ST,MERCED,CA,95341,MERCED,4,22,CLOSED,2023-10-23,2025-01-24,5252025,655 G ST,"655 G ST, MERCED",2,DUPLICATE_ADDRESS; ,PLAY ADVENTURES INC,2023.0,2025.0,15.3
child_care_centers,414005031,PLAY TOWNE,"PADILLA, TIFFANY","PADILLA, TIFFANY",(650) 800-3996,1111 EL CAMINO REAL,MILLBRAE,CA,94030,SAN MATEO,5,30,CLOSED,2023-10-10,2024-12-18,5252025,1111 EL CAMINO REAL,"1111 EL CAMINO REAL, MILLBRAE",2,DUPLICATE_ADDRESS; ,"PADILLA, TIFFANY",2023.0,2024.0,14.5
child_care_centers,394500893,PRECIOUS MEMORIES CHILDCARE,PRECIOUS MEMORIES CHILDCARE LLC,"CASTANEDA, ABRICA",(209) 951-5437,6311 PACIFIC AVE,STOCKTON,CA,95207,SAN JOAQUIN,53,30,CLOSED,2023-08-11,2025-03-31,5252025,6311 PACIFIC AVE,"6311 PACIFIC AVE, STOCKTON",2,DUPLICATE_ADDRESS; ,PRECIOUS MEMORIES CHILDCARE LLC,2023.0,2025.0,19.9
child_care_centers,125407814,REDWOOD DISCOVERY MUSEUM PRESCHOOL,REDWOOD DISCOVERY MUSEUM,SERINA HILLIS,(707) 443-9694,"612 G STREET, SUITE 102",EUREKA,CA,95501,HUMBOLDT,13,12,CLOSED,2020-12-10,2021-12-20,5252025,612 G STREET SUITE 102,"612 G STREET SUITE 102, EUREKA",1,COVID_ERA_LICENSE; ,REDWOOD DISCOVERY MUSEUM,2020.0,2021.0,12.5
child_care_centers,384004779,ROCKY MTN. PARTICIPATION NURSERY SCHOOL,ROCKY MTN. PARTICIPATION NURSERY SCHOOL,"WILDMAN, KAUSAR",(415) 405-6580,2498 FOLSOM STREET,SAN FRANCISCO,CA,94110,SAN FRANCISCO,5,20,CLOSED,2023-08-16,2025-01-09,5252025,2498 FOLSOM STREET,"2498 FOLSOM STREET, SAN FRANCISCO",2,DUPLICATE_ADDRESS; ,ROCKY MTN. PARTICIPATION NURSERY SCHOOL,2023.0,2025.0,17.1
child_care_centers,214005636,SAN ANSELMO COOPERATIVE NURSERY SCHOOL,"SAN ANSELMO NURSERY SCHOOL, INC.",CHANTAL MAHER,(415) 457-5990,3025 SIR FRANCIS DRAKE BLVD.,FAIRFAX,CA,94930,MARIN,5,28,CLOSED,2023-02-07,2025-01-22,5252025,3025 SIR FRANCIS DRAKE BLVD,"3025 SIR FRANCIS DRAKE BLVD, FAIRFAX",0,,"SAN ANSELMO NURSERY SCHOOL, INC.",2023.0,2025.0,23.8
child_care_centers,304371446,SAUSD/WALKER ELEMENTARY,SANTA ANA UNIFIED SCHOOL DISTRICT,"ORLANDO, KEELY",(714) 564-1200,811 EAST BISHOP STREET,SANTA ANA,CA,92701,ORANGE,6,48,CLOSED,2020-09-02,2022-07-11,5252025,811 EAST BISHOP STREET,"811 EAST BISHOP STREET, SANTA ANA",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,SANTA ANA UNIFIED SCHOOL DISTRICT,2020.0,2022.0,22.6
child_care_centers,367750027,SBCSS APPLE VALLEY INCLUSION PROGRAM,SAN BERNARDINO COUNTY SUPERINTENDENT OF SCHOOLS,NANCY ALVARADO,(909) 387-8517,18415 NAKASH RD BLDG 400 RM403,APPLE VALLEY,CA,92307,SAN BERNARDINO,12,24,CLOSED,2020-10-14,2021-05-31,5252025,18415 NAKASH RD BLDG 400 RM403,"18415 NAKASH RD BLDG 400 RM403, APPLE VALLEY",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,SAN BERNARDINO COUNTY SUPERINTENDENT OF SCHOOLS,2020.0,2021.0,7.6
child_care_centers,364845883,SBCSS MULBERRY STATE PRESCHOOL,SAN BERNARDINO COUNTY SUPERINTENDENT OF SCHOOLS,NANCY ALVARADO,(909) 628-6958,8435 ARCHIBALD AVENUE,RANCHO CUCAMONGA,CA,91730,SAN BERNARDINO,9,24,CLOSED,2020-09-18,2021-07-02,5252025,8435 ARCHIBALD AVENUE,"8435 ARCHIBALD AVENUE, RANCHO CUCAMONGA",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,SAN BERNARDINO COUNTY SUPERINTENDENT OF SCHOOLS,2020.0,2021.0,9.6
child_care_centers,566216563,SEEDS EARLY LEARNING VENTURA,BRANDY POHL AND PAULA HENDERSON,BRANDY POHL,(805) 648-1437,38 TELOMA DR,VENTURA,CA,93003,VENTURA,17,45,CLOSED,2023-04-04,2024-02-20,5252025,38 TELOMA DR,"38 TELOMA DR, VENTURA",2,DUPLICATE_ADDRESS; ,BRANDY POHL AND PAULA HENDERSON,2023.0,2024.0,10.7
child_care_centers,566216469,SEGRAY AT THE OAKS,HIGHWATER HOLDINGS 2 LLC,ANNETTE GLADSTONE,(949) 500-4272,3277 FOOTHILL BLVD.,THOUSAND OAKS,CA,91361,VENTURA,17,115,CLOSED,2022-11-14,2024-02-05,5252025,3277 FOOTHILL BLVD,"3277 FOOTHILL BLVD, THOUSAND OAKS",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,HIGHWATER HOLDINGS 2 LLC,2022.0,2024.0,14.9
child_care_centers,344500587,SHELDON ACRES CHILD DEVELOPMENT CENTER,STEFANIE THOMPSON,STEFANIE THOMPSON,(916) 718-7421,10393 PLEASANT GROVE SCHOOL RD,ELK GROVE,CA,95624,SACRAMENTO,53,100,CLOSED,2022-05-18,2023-06-15,5252025,10393 PLEASANT GROVE SCHOOL RD,"10393 PLEASANT GROVE SCHOOL RD, ELK GROVE",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,STEFANIE THOMPSON,2022.0,2023.0,13.1
child_care_centers,197494660,SHEPHERD'S FOLD PRESCHOOL,PAUL TROY INGERSOLL,PAUL TROY INGERSOLL,(310) 227-9314,1350 W 25TH STREET,SAN PEDRO,CA,90732,LOS ANGELES,30,60,CLOSED,2021-02-24,2022-10-12,5252025,1350 W 25TH STREET,"1350 W 25TH STREET, SAN PEDRO",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,PAUL TROY INGERSOLL,2021.0,2022.0,19.8
child_care_centers,475408098,SISKIYOU CREDIT UNION CHILDCARE CENTER PRESCHOOL,SISKIYOU CREDIT UNION CHILDCARE CENTER,"STONE, EMILY",(530) 842-1694,845 FOURTH ST,YKREA,CA,96097,SISKIYOU,13,3,CLOSED,2022-06-10,2023-04-18,5252025,845 FOURTH ST,"845 FOURTH ST, YKREA",1,COVID_ERA_LICENSE; ,SISKIYOU CREDIT UNION CHILDCARE CENTER,2022.0,2023.0,10.4
child_care_centers,434417123,SJB- GATEWAY CHILD DEVELOPMENT CENTER,SJB CHILD DEVELOPMENT CENTERS,PATRICIA KEITH,(408) 414-2700,7151 HANNA STREET,GILROY,CA,95020,SANTA CLARA,7,36,CLOSED,2023-07-06,2024-03-18,5252025,7151 HANNA STREET,"7151 HANNA STREET, GILROY",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SJB CHILD DEVELOPMENT CENTERS,2023.0,2024.0,8.5
child_care_centers,426216159,SMBSD - ARELLANES PREKINDERGARTEN,SANTA MARIA BONITA SCHOOL DISTRICT,RAQUEL VALDEZ,(805) 928-1783,1890 SANDALWOOD DR,SANTA MARIA,CA,93455,SANTA BARBARA,17,24,CLOSED,2021-08-12,2022-08-11,5252025,1890 SANDALWOOD DR,"1890 SANDALWOOD DR, SANTA MARIA",2,HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,SANTA MARIA BONITA SCHOOL DISTRICT,2021.0,2022.0,12.1
child_care_centers,545601013,SNOWDEN EARLY EDUCATION CENTER,VDA SERVICES INC,"ROUSAN, HANADI",(559) 978-3532,301 S FARMERSVILLE BLVD,FARMERSVILLE,CA,93223,TULARE,57,24,CLOSED,2023-01-21,2024-12-06,5252025,301 S FARMERSVILLE BLVD,"301 S FARMERSVILLE BLVD, FARMERSVILLE",0,,VDA SERVICES INC,2023.0,2024.0,22.8
child_care_centers,197750119,SUNNY DAYS PRESCHOOL,SANDSAR INC.,SANDRA DENKOVSKI,(661) 208-0575,32248 CROWN VALLEY ROAD,ACTON,CA,93510,LOS ANGELES,12,16,CLOSED,2021-12-06,2022-12-06,5252025,32248 CROWN VALLEY ROAD,"32248 CROWN VALLEY ROAD, ACTON",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,SANDSAR INC.,2021.0,2022.0,12.2
child_care_centers,566216552,SUNNY SIDE PRESCHOOL & DAYCARE,SUNNY SIDE CHRISTIAN PRESCHOOL & DAYCARE W/CHAPEL,MARISA GRUBER,(805) 856-8021,1212 MARICOPA HWY,OJAI,CA,93023,VENTURA,17,24,CLOSED,2023-06-14,2024-10-30,5252025,1212 MARICOPA HWY,"1212 MARICOPA HWY, OJAI",2,DUPLICATE_ADDRESS; ,SUNNY SIDE CHRISTIAN PRESCHOOL & DAYCARE W/CHAPEL,2023.0,2024.0,16.8
child_care_centers,343623799,SUPERIOR CHILDREN'S CENTER,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,KAMINA STAPLES,(617) 673-8000,4301 E. COMMERCE WAY,SACRAMENTO,CA,95834,SACRAMENTO,3,84,CLOSED,2021-05-17,2022-12-22,5252025,4301 E COMMERCE WAY,"4301 E COMMERCE WAY, SACRAMENTO",4,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; COVID_ERA_LICENSE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,2021.0,2022.0,19.5
child_care_centers,304371426,SUSAN PHILLIPS DAY SCHOOL,SUSAN PHILLIPS DAY SCHOOL A CA NONPROFIT PUBLIC BE,"HERRON, MARTY MITCHELL",(949) 645-1949,2401 IRVINE AVENUE,NEWPORT BEACH,CA,92660,ORANGE,6,19,CLOSED,2020-04-28,2020-09-04,5252025,2401 IRVINE AVENUE,"2401 IRVINE AVENUE, NEWPORT BEACH",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,SUSAN PHILLIPS DAY SCHOOL A CA NONPROFIT PUBLIC BE,2020.0,2020.0,4.3
child_care_centers,376300231,TENDER LOVING CARE PRESCHOOL,LENA WU,"BOOTSMA,TAMARA",(619) 808-2723,2402 E WASHINGTON AVE,ESCONDIDO,CA,92027,SAN DIEGO,10,30,CLOSED,2020-10-05,2021-05-07,5252025,2402 E WASHINGTON AVE,"2402 E WASHINGTON AVE, ESCONDIDO",1,COVID_ERA_LICENSE; ,LENA WU,2020.0,2021.0,7.1
child_care_centers,376105078,THOMSEN LEARNING CENTER,"THOMSEN, PAMELA",NICOLLE DANIELS,(760) 440-0014,217 EARLHAM STREET,RAMONA,CA,92065,SAN DIEGO,51,59,CLOSED,2022-07-16,2024-06-17,5252025,217 EARLHAM STREET,"217 EARLHAM STREET, RAMONA",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,"THOMSEN, PAMELA",2022.0,2024.0,23.4
child_care_centers,434417037,TINKER LEARNING CENTER,TINKER LEARNING ACADEMY LLC,ZARNA JOSHI,(408) 779-7678,17535 DEL MONTE AVENUE,MORGAN HILL,CA,95037,SANTA CLARA,7,72,CLOSED,2022-09-15,2024-06-04,5252025,17535 DEL MONTE AVENUE,"17535 DEL MONTE AVENUE, MORGAN HILL",3,DUPLICATE_ADDRESS; COVID_ERA_LICENSE; ,TINKER LEARNING ACADEMY LLC,2022.0,2024.0,20.9
