facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized
child_care_centers,343624324,ADVENTURE MONTESSORI S.T.E.A.M ACADEMY LLC,ADVENTURE MONTESSORI S.T.E.A.M ACADEMY LLC,SITHUMINI MILLAWABANDARA,(916) 370-6113,3541 N FREEWAY BLVD SUITE 100,SACRAMENTO,CA,95834,SACRAMENTO,3,35,ON PROBATION,8/4/2022,,5252025,3541 N FREEWAY BLVD SUITE 100,"3541 N FREEWAY BLVD SUITE 100, SACRAMENTO",2,DUPLICATE_ADDRESS; ,ADVENTURE MONTESSORI S.T.E.A.M ACADEMY LLC
child_care_centers,376701431,ADVENTURE POINT EARLY LEARNING CENTER,FIRST CHRISTIAN CHURCH,CYNTHIA QUINTANA,(303) 968-4321,1805 EAST 17TH STREET,NATIONAL CITY,CA,91950,SAN DIEGO,20,60,LICENSED,8/7/2019,,5252025,1805 EAST 17TH STREET,"1805 EAST 17TH STREET, NATIONAL CITY",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,FIRST CHRISTIAN CHURCH
child_care_centers,10206772,ADVENTURE TIME - DEL REY,TULLER CORPORATION,"ADAMIC, KATHLEEN",(510) 276-5414,1510 VIA SONYA,SAN LORENZO,CA,94580,ALAMEDA,52,80,CLOSED,9/19/1984,12/5/2022,5252025,1510 VIA SONYA,"1510 VIA SONYA, SAN LORENZO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,TULLER CORPORATION
child_care_centers,304270288,ADVENTURES IN LEARNING,"FRIZZELL, MELINDA & DONALD","FRIZZELL, MELINDA",(714) 538-7800,157 SOUTH MALENA DRIVE,ORANGE,CA,92869,ORANGE,6,72,LICENSED,1/29/1997,,5252025,157 SOUTH MALENA DRIVE,"157 SOUTH MALENA DRIVE, ORANGE",0,,"FRIZZELL, MELINDA & DONALD"
child_care_centers,304270620,ADVENTURES IN LEARNING II,"FRIZZELL, MELINDA & DONALD","MENDOZA, SUSANA",(714) 730-5458,1111 EL CAMINO REAL,TUSTIN,CA,92780,ORANGE,6,79,LICENSED,1/4/2000,,5252025,1111 EL CAMINO REAL,"1111 EL CAMINO REAL, TUSTIN",2,DUPLICATE_ADDRESS; ,"FRIZZELL, MELINDA & DONALD"
child_care_centers,198006462,AEOLIAN,"PLAZA DE LA RAZA CHILD DEVELOPMENT SERVICES, INC.",NATIVIDAD BALLARDO,(562) 692-4213,11600 1/2 E. AEOLIAN STREET,WHITTIER,CA,90606,LOS ANGELES,33,40,LICENSED,3/8/2001,,5252025,11600 1/2 E AEOLIAN STREET,"11600 1/2 E AEOLIAN STREET, WHITTIER",1,HIGH_VOLUME_LICENSEE; ,"PLAZA DE LA RAZA CHILD DEVELOPMENT SERVICES, INC."
child_care_centers,304371518,AESD ROOSEVELT PRESCHOOL,ANAHEIM ELEMENTARY SCHOOL DISTRICT,"VILLEGAS, M. & JELINEK, V.",(714) 517-7125,1600 EAST VERMONT,ANAHEIM,CA,92805,ORANGE,6,24,LICENSED,8/9/2021,,5252025,1600 EAST VERMONT,"1600 EAST VERMONT, ANAHEIM",1,HIGH_VOLUME_LICENSEE; ,ANAHEIM ELEMENTARY SCHOOL DISTRICT
child_care_centers,13423089,AFS-HEAD START RUBY BRIDGES CENTER,ALAMEDA FAMILY SERVICES,"MA, CONNIE",(510) 629-6300,351 JACK LONDON AVENUE,ALAMEDA,CA,94501,ALAMEDA,2,24,LICENSED,6/24/2021,,5252025,351 JACK LONDON AVENUE,"351 JACK LONDON AVENUE, ALAMEDA",1,HIGH_VOLUME_LICENSEE; ,ALAMEDA FAMILY SERVICES
child_care_centers,13422482,AFS-ROSALIE STERLING HEAD START/EARLY HEAD START,ALAMEDA FAMILY SERVICES,JULIE GIESSLER,(510) 629-6350,1700 SANTA CLARA AVENUE,ALAMEDA,CA,94501,ALAMEDA,2,16,LICENSED,7/31/2018,10/30/2024,5252025,1700 SANTA CLARA AVENUE,"1700 SANTA CLARA AVENUE, ALAMEDA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,ALAMEDA FAMILY SERVICES
child_care_centers,434417019,AGNEW DISTRICT PRESCHOOL,SANTA CLARA UNIFIED SCHOOL DISTRICT,IVANIA RODAS,(669) 369-4185,3534 ZANKER ROAD,SAN JOSE,CA,95134,SANTA CLARA,7,48,LICENSED,1/14/2022,,5252025,3534 ZANKER ROAD,"3534 ZANKER ROAD, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SANTA CLARA UNIFIED SCHOOL DISTRICT
child_care_centers,243808169,AILEEN COLBURN PRESCHOOL,ATWATER ELEMENTARY SCHOOL DISTRICT,"LAMERSON, LINDA",(209) 357-6136,2201 HELLER AVENUE,ATWATER,CA,95301,MERCED,4,48,LICENSED,3/17/2005,,5252025,2201 HELLER AVENUE,"2201 HELLER AVENUE, ATWATER",0,,ATWATER ELEMENTARY SCHOOL DISTRICT
child_care_centers,73408887,"AIM HIGH CHILD CARE CENTER, INC., TIMBER POINT","AIM HIGH CHILD CARE CENTER, INC.",LIVIER ALDANA,(925) 809-7550,40 NEWBURY LANE,DISCOVERY BAY,CA,94505,CONTRA COSTA,2,60,LICENSED,7/10/2020,,5252025,40 NEWBURY LANE,"40 NEWBURY LANE, DISCOVERY BAY",0,,"AIM HIGH CHILD CARE CENTER, INC."
child_care_centers,376700466,AKA - VISTA LA MESA HEAD START,"ALL KIDS ACADEMY HEAD START, INC",TINA CRUZ,(619) 825-5600,3900 VIOLET STREET,LA MESA,CA,91941,SAN DIEGO,20,20,CLOSED,8/1/2008,7/13/2023,5252025,3900 VIOLET STREET,"3900 VIOLET STREET, LA MESA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376600135,AKA HEAD START - CASA DE ORO,"ALL KIDS ACADEMY HEAD START, INC",BETTY SMITH,(619) 660-9772,10235A RAMONA DRIVE,SPRING VALLEY,CA,91977,SAN DIEGO,20,57,LICENSED,9/18/1995,,5252025,10235A RAMONA DRIVE,"10235A RAMONA DRIVE, SPRING VALLEY",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376700840,AKA HEAD START - DARNALL,"ALL KIDS ACADEMY HEAD START, INC",CLARISE FERNANDEZ,(619) 955-8730,6020 HUGHES STREET,SAN DIEGO,CA,92115,SAN DIEGO,51,76,LICENSED,9/12/2011,,5252025,6020 HUGHES STREET,"6020 HUGHES STREET, SAN DIEGO",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,370806089,AKA HEAD START - FARRAGUT CIRCLE,"ALL KIDS ACADEMY HEAD START, INC",GLORIA SANCHEZ,(619) 593-8010,490 FARRAGUT CIRCLE,EL CAJON,CA,92020,SAN DIEGO,51,104,LICENSED,10/21/1998,,5252025,490 FARRAGUT CIRCLE,"490 FARRAGUT CIRCLE, EL CAJON",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376600456,AKA HEAD START - GRANADA,"ALL KIDS ACADEMY HEAD START, INC",VALERIE YORK,(619) 670-6101,3920 NORTH GRANADA AVENUE,SPRING VALLEY,CA,91977,SAN DIEGO,20,56,LICENSED,10/13/1998,,5252025,3920 NORTH GRANADA AVENUE,"3920 NORTH GRANADA AVENUE, SPRING VALLEY",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,370806386,AKA HEAD START - GRAND,"ALL KIDS ACADEMY HEAD START, INC",DEBORAH DURHAM,(619) 460-6710,905 GRAND AVENUE,SPRING VALLEY,CA,91977,SAN DIEGO,20,35,CLOSED,9/24/1991,9/21/2021,5252025,905 GRAND AVENUE,"905 GRAND AVENUE, SPRING VALLEY",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,370806460,AKA HEAD START - LA MESA,"ALL KIDS ACADEMY HEAD START, INC",ROWENA OHLY,(619) 463-1093,7520 EL CAJON BLVD #201 & 203,LA MESA,CA,91942,SAN DIEGO,20,60,LICENSED,8/26/1992,,5252025,7520 EL CAJON BLVD #201 & 203,"7520 EL CAJON BLVD #201 & 203, LA MESA",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376700841,AKA HEAD START - ROLANDO PARK,"ALL KIDS ACADEMY HEAD START, INC","MILLER, MELISSA",(619) 992-5352,6620 MARLOWE DRIVE,SAN DIEGO,CA,92115,SAN DIEGO,51,32,CLOSED,9/12/2011,7/12/2023,5252025,6620 MARLOWE DRIVE,"6620 MARLOWE DRIVE, SAN DIEGO",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376700848,AKA HEAD START - SAN MARTIN DE PORRES,"ALL KIDS ACADEMY HEAD START, INC","STOPANI, LESLIE",(619) 461-8200,9119 JAMACHA ROAD #100A,SPRING VALLEY,CA,91977,SAN DIEGO,20,47,LICENSED,9/13/2011,,5252025,9119 JAMACHA ROAD #100A,"9119 JAMACHA ROAD #100A, SPRING VALLEY",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376600133,AKA HEAD START - SAN MIGUEL,"ALL KIDS ACADEMY HEAD START, INC",DANIELLE ANGELETTE,(619) 460-6611,7059 SAN MIGUEL AVENUE,LEMON GROVE,CA,91945,SAN DIEGO,20,86,CLOSED,5/1/1995,9/20/2024,5252025,7059 SAN MIGUEL AVENUE,"7059 SAN MIGUEL AVENUE, LEMON GROVE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,376700492,AKA HEAD START - SPRING STREET,"ALL KIDS ACADEMY HEAD START, INC",HORTENSIA MURILLO,(619) 713-2262,3845 SPRING DRIVE,SPRING VALLEY,CA,91977,SAN DIEGO,20,103,LICENSED,9/2/2008,,5252025,3845 SPRING DRIVE,"3845 SPRING DRIVE, SPRING VALLEY",1,HIGH_VOLUME_LICENSEE; ,"ALL KIDS ACADEMY HEAD START, INC"
child_care_centers,163808868,AKERS PRESCHOOL,KINGS COUNTY OFFICE OF EDUCATION,"VILLA, REBECCA",(559) 589-7075,CONSTELLATION AVE BLDG #968,NAS LEMOORE,CA,93245,KINGS,57,24,LICENSED,9/12/2014,,5252025,CONSTELLATION AVE BLDG #968,"CONSTELLATION AVE BLDG #968, NAS LEMOORE",1,HIGH_VOLUME_LICENSEE; ,KINGS COUNTY OFFICE OF EDUCATION
child_care_centers,93610400,AL TAHOE SCHOOL HEAD START,EL DORADO COUNTY OFFICE OF EDUCATION,"GUTIERREZ, ROSA",(530) 541-0284,1100 LYONS AVE. #C5-8,SOUTH LAKE TAHOE,CA,96150,EL DORADO,3,103,LICENSED,11/9/2004,,5252025,1100 LYONS AVE #C5-8,"1100 LYONS AVE #C5-8, SOUTH LAKE TAHOE",1,HIGH_VOLUME_LICENSEE; ,EL DORADO COUNTY OFFICE OF EDUCATION
child_care_centers,13420593,ALAMEDA HEAD START- COLLEGE OF ALAMEDA HEAD START,ALAMEDA FAMILY SERVICES,"MA, CONNIE",(510) 629-6301,555 RALPH APPEZZATO MEM PKWY,ALAMEDA,CA,94501,ALAMEDA,2,54,LICENSED,3/1/2011,,5252025,555 RALPH APPEZZATO MEM PKWY,"555 RALPH APPEZZATO MEM PKWY, ALAMEDA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,ALAMEDA FAMILY SERVICES
child_care_centers,10214883,ALAMEDA HEAD START - ANGELA AGUILAR CENTER,ALAMEDA FAMILY SERVICES,"ZHANG, BING",(510) 865-1090,1901 THIRD STREET,ALAMEDA,CA,94501,ALAMEDA,2,50,LICENSED,10/6/1992,4/28/2025,5252025,1901 THIRD STREET,"1901 THIRD STREET, ALAMEDA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,ALAMEDA FAMILY SERVICES
child_care_centers,13417425,ALAMEDA HEAD START - SUE MATHESON CENTER,ALAMEDA FAMILY SERVICES,"ADAMS, DONNA",(510) 521-3443,670 WEST MIDWAY,ALAMEDA,CA,94501,ALAMEDA,2,60,LICENSED,12/31/2003,4/28/2025,5252025,670 WEST MIDWAY,"670 WEST MIDWAY, ALAMEDA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,ALAMEDA FAMILY SERVICES
child_care_centers,191804920,ALATORRE HEAD START,"PLAZA DE LA RAZA CHILD DEVELOPMENT SERVICES, INC.",TERESA MOLINA,(323) 222-9776,5480 HUNTINGTON DRIVE,LOS ANGELES,CA,90032,LOS ANGELES,33,15,LICENSED,12/2/1991,,5252025,5480 HUNTINGTON DRIVE,"5480 HUNTINGTON DRIVE, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,"PLAZA DE LA RAZA CHILD DEVELOPMENT SERVICES, INC."
child_care_centers,150407317,ALBANY PARK PRESCHOOL,DELANO UNION SCHOOL DISTRICT,MICHAEL BLEDSOE,(661) 721-5018,235 WEST 20TH AVENUE,DELANO,CA,93215,KERN,57,27,CLOSED,2/15/1993,3/31/2021,5252025,235 WEST 20TH AVENUE,"235 WEST 20TH AVENUE, DELANO",1,HIGH_VOLUME_LICENSEE; ,DELANO UNION SCHOOL DISTRICT
child_care_centers,153808224,ALBANY PARK PRESCHOOL II,DELANO UNION SCHOOL DISTRICT,MICHAEL BLEDSOE,(661) 721-5000,215 WEST 20TH AVENUE,DELANO,CA,93215,KERN,57,99,LICENSED,10/18/2005,,5252025,215 WEST 20TH AVENUE,"215 WEST 20TH AVENUE, DELANO",1,HIGH_VOLUME_LICENSEE; ,DELANO UNION SCHOOL DISTRICT
child_care_centers,153801969,ALBERTA DILLARD CHILD DEVELOPMENT CENTER,COMMUNITY ACTION PARTNERSHIP OF KERN,SHARON BRIGGS,(661) 366-3774,5704 PIONEER DRIVE,BAKERSFIELD,CA,93306,KERN,57,40,LICENSED,10/11/2002,,5252025,5704 PIONEER DRIVE,"5704 PIONEER DRIVE, BAKERSFIELD",1,HIGH_VOLUME_LICENSEE; ,COMMUNITY ACTION PARTNERSHIP OF KERN
child_care_centers,503604250,ALBERTA MARTONE PREFORMAL CENTER,MODESTO CITY SCHOOLS,"HARVEY, CHRISTOPHER",(209) 574-8172,1413 POUST ROAD,MODESTO,CA,95351,STANISLAUS,4,24,LICENSED,12/18/1998,,5252025,1413 POUST ROAD,"1413 POUST ROAD, MODESTO",1,HIGH_VOLUME_LICENSEE; ,MODESTO CITY SCHOOLS
child_care_centers,191890273,ALBION STREET EARLY EDUCATION CENTER,LAUSD/EARLY CHILDHOOD EDUCATION,CAROLYN MACARANAS,(323) 221-1798,348 SOUTH AVE. 18,LOS ANGELES,CA,90031,LOS ANGELES,33,115,LICENSED,3/21/1994,,5252025,348 SOUTH AVE 18,"348 SOUTH AVE 18, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,LAUSD/EARLY CHILDHOOD EDUCATION
child_care_centers,376701281,ALCOTT PRESCHOOL,SAN DIEGO UNIFIED SCHOOL DISTRICT,STEPHEN LEWIS,(619) 605-1200,4680 HIDALGO AVENUE,SAN DIEGO,CA,92117,SAN DIEGO,51,24,LICENSED,1/4/2017,,5252025,4680 HIDALGO AVENUE,"4680 HIDALGO AVENUE, SAN DIEGO",1,HIGH_VOLUME_LICENSEE; ,SAN DIEGO UNIFIED SCHOOL DISTRICT
child_care_centers,191598450,ALCOTT/CHILD DEVELOPMENT CENTER,POMONA UNIFIED SCHOOL DISTRICT CHILD DEVELOPMENT,KYM ALLEN,(909) 397-4552,1600 S. TOWNE AVE.,POMONA,CA,91766,LOS ANGELES,33,80,LICENSED,1/6/1992,,5252025,1600 S TOWNE AVE,"1600 S TOWNE AVE, POMONA",1,HIGH_VOLUME_LICENSEE; ,POMONA UNIFIED SCHOOL DISTRICT CHILD DEVELOPMENT
child_care_centers,198017991,ALDAMA,"PLAZA DE LA RAZA CHILD DEVELOPMENT SERVICES, INC.",AMANDA VELASQUEZ,(323) 543-8100,6310 ALDAMA STREET,LOS ANGELES,CA,90042,LOS ANGELES,33,40,CLOSED,9/26/2014,7/1/2022,5252025,6310 ALDAMA STREET,"6310 ALDAMA STREET, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"PLAZA DE LA RAZA CHILD DEVELOPMENT SERVICES, INC."
child_care_centers,274400439,ALEGRIA MIGRANT HEAD START,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO CO,"CASTELLANOS, WILLIAM",(831) 386-9683,521 NORTH RUSS,KING CITY,CA,93930,MONTEREY,7,44,LICENSED,11/30/1998,,5252025,521 NORTH RUSS,"521 NORTH RUSS, KING CITY",1,HIGH_VOLUME_LICENSEE; ,COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO CO
child_care_centers,384002539,ALEMANY CENTER-HEAD START (PS),"MISSION NEIGHBORHOOD CENTERS, INC.","PETERSON, VALERIE",(415) 544-7626,956 ELLSWORTH STREET,SAN FRANCISCO,CA,94110,SAN FRANCISCO,5,18,LICENSED,8/19/2014,,5252025,956 ELLSWORTH STREET,"956 ELLSWORTH STREET, SAN FRANCISCO",1,HIGH_VOLUME_LICENSEE; ,"MISSION NEIGHBORHOOD CENTERS, INC."
child_care_centers,364845138,ALESSANDRO PRESCHOOL,SAN BERNARDINO CITY UNIFIED SCHOOL DISTRICT,LATASHIA KELLY,(909) 880-6706,670 RAMONA AVENUE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,9,20,LICENSED,3/5/2019,,5252025,670 RAMONA AVENUE,"670 RAMONA AVENUE, SAN BERNARDINO",1,HIGH_VOLUME_LICENSEE; ,SAN BERNARDINO CITY UNIFIED SCHOOL DISTRICT
child_care_centers,191870510,ALEXANDRIA EARLY EDUCATION CENTER,LAUSD/EARLY CHILDHOOD EDUCATION,IMELDA MENDEZ,(323) 662-8127,4304 ROSEWOOD AVENUE,LOS ANGELES,CA,90004,LOS ANGELES,33,115,LICENSED,3/20/1994,,5252025,4304 ROSEWOOD AVENUE,"4304 ROSEWOOD AVENUE, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,LAUSD/EARLY CHILDHOOD EDUCATION
child_care_centers,153801931,ALICANTE CHILD DEVELOPMENT CENTER,COMMUNITY ACTION PARTNERSHIP OF KERN,"HERNANDEZ, EVELYN",(661) 845-3901,7998 ALICANTE AVENUE,LAMONT,CA,93241,KERN,12,20,LICENSED,9/3/2002,,5252025,7998 ALICANTE AVENUE,"7998 ALICANTE AVENUE, LAMONT",1,HIGH_VOLUME_LICENSEE; ,COMMUNITY ACTION PARTNERSHIP OF KERN
child_care_centers,243801991,ALICIA REYES PRESCHOOL,MERCED CITY SCHOOL DISTRICT,"VALDEZ, MANDY",(209) 385-6761,123 S N S ST,MERCED,CA,95341,MERCED,4,45,LICENSED,10/23/2003,,5252025,123 S N S ST,"123 S N S ST, MERCED",1,HIGH_VOLUME_LICENSEE; ,MERCED CITY SCHOOL DISTRICT
child_care_centers,274413425,ALISAL CAMPUS EARLY EDUCATION CENTER,"EARLY DEVELOPMENT SERVICES, INC.",TIFFANY TURNER,(831) 755-6774,1752 EAST ALISAL STREET,SALINAS,CA,93905,MONTEREY,7,32,CLOSED,6/11/2013,7/2/2021,5252025,1752 EAST ALISAL STREET,"1752 EAST ALISAL STREET, SALINAS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"EARLY DEVELOPMENT SERVICES, INC."
child_care_centers,270710513,ALISAL HEAD START,MONTEREY COUNTY OFFICE OF EDUCATION,MARTINA HERNANDEZ,(408) 424-0461,1437 DEL MONTE AVENUE,SALINAS,CA,93905,MONTEREY,7,22,LICENSED,9/10/1993,,5252025,1437 DEL MONTE AVENUE,"1437 DEL MONTE AVENUE, SALINAS",1,HIGH_VOLUME_LICENSEE; ,MONTEREY COUNTY OFFICE OF EDUCATION
child_care_centers,192006561,ALISO PICO PRESCHOOL,INTERNATIONAL INSTITUTE OF LOS ANGELES,CAROLINA RAMON,(323) 269-6921,1505 E. 1ST STREET,LOS ANGELES,CA,90033,LOS ANGELES,33,60,LICENSED,5/31/2002,,5252025,1505 E 1ST STREET,"1505 E 1ST STREET, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,INTERNATIONAL INSTITUTE OF LOS ANGELES
child_care_centers,334841308,ALL ABOUT KIDS CHILD DEVELOPMENT CENTER,NOBLE DEEDS INC,CARMEN GONZALEZ,(951) 367-0704,3640 PACIFIC AVENUE,JURUPA VALLEY,CA,92509,RIVERSIDE,9,28,LICENSED,5/7/2012,,5252025,3640 PACIFIC AVENUE,"3640 PACIFIC AVENUE, JURUPA VALLEY",2,DUPLICATE_ADDRESS; ,NOBLE DEEDS INC
child_care_centers,483009766,ALL DAY FUN & PLAY CHILD DEVELOPMENT CENTER,"DE LOVE, SHARISE","DE LOVE, SHARISE",(707) 759-2295,"1101 ANDERSON DRIVE, SUITE 100",SUISUN CITY,CA,94585,SOLANO,1,24,CLOSED,7/8/2019,10/13/2023,5252025,1101 ANDERSON DRIVE SUITE 100,"1101 ANDERSON DRIVE SUITE 100, SUISUN CITY",0,,"DE LOVE, SHARISE"
child_care_centers,483010479,ALL DAY FUN & PLAY CHILD DEVELOPMENT CENTER,"DE LOVE, SHARISE","DE LOVE, SHARISE",(707) 759-2295,1038 WASHINGTON STREET,FAIRFIELD,CA,94533,SOLANO,1,48,LICENSED,8/9/2023,,5252025,1038 WASHINGTON STREET,"1038 WASHINGTON STREET, FAIRFIELD",0,,"DE LOVE, SHARISE"
child_care_centers,343624258,ALL KIDS EARLY LEARNING CENTER,"KINDER WORLD, INC.","BREEDING, KATHLEEN",(916) 333-7531,2052 WEST LA LOMA DRIVE,RANCHO CORDOVA,CA,95670,SACRAMENTO,3,80,LICENSED,5/10/2022,,5252025,2052 WEST LA LOMA DRIVE,"2052 WEST LA LOMA DRIVE, RANCHO CORDOVA",2,DUPLICATE_ADDRESS; ,"KINDER WORLD, INC."
child_care_centers,198020830,ALL SEASONS CHILDREN'S LEARNING CENTER,LEAPS AND BOUNDS LLC,"FACENDA, MINERVA",(408) 420-1682,2612 S. BALDWIN AVE.,ARCADIA,CA,91007,LOS ANGELES,33,72,LICENSED,10/1/2021,,5252025,2612 S BALDWIN AVE,"2612 S BALDWIN AVE, ARCADIA",0,,LEAPS AND BOUNDS LLC
child_care_centers,364816922,ALL START ACADEMY,"ALL START, INC.",SOPHY HO,(909) 428-8592,10022 PALMETTO AVENUE,FONTANA,CA,92335,SAN BERNARDINO,9,120,CLOSED,11/29/2005,10/12/2022,5252025,10022 PALMETTO AVENUE,"10022 PALMETTO AVENUE, FONTANA",2,DUPLICATE_ADDRESS; ,"ALL START, INC."
child_care_centers,434415457,ALLEN @ STEINBECK PRESCHOOL,SAN JOSE UNIFIED SCHOOL DISTRICT,CLAUDIA PATERSON,(408) 535-6205,820 STEINBECK DRIVE,SAN JOSE,CA,95123,SANTA CLARA,7,24,CLOSED,8/15/2018,6/10/2022,5252025,820 STEINBECK DRIVE,"820 STEINBECK DRIVE, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,SAN JOSE UNIFIED SCHOOL DISTRICT
child_care_centers,191870520,ALLESANDRO ELEMENTARY SCHOOL-ST. PRESCHOOL,LAUSD/EARLY CHILDHOOD EDUCATION,"ANDREWS, LYNN",(323) 661-9321,2210 RIVERSIDE DRIVE,LOS ANGELES,CA,90039,LOS ANGELES,33,30,LICENSED,3/2/1994,,5252025,2210 RIVERSIDE DRIVE,"2210 RIVERSIDE DRIVE, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,LAUSD/EARLY CHILDHOOD EDUCATION
child_care_centers,434400477,ALMADEN PRESCHOOL,SAN JOSE UNIFIED SCHOOL DISTRICT,"STORIE, PATSY",(408) 535-6677,"1295 DENTWOOD DRIVE, PS 1 & 2",SAN JOSE,CA,95118,SANTA CLARA,7,47,CLOSED,8/24/1998,6/16/2022,5252025,1295 DENTWOOD DRIVE PS 1 & 2,"1295 DENTWOOD DRIVE PS 1 & 2, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,SAN JOSE UNIFIED SCHOOL DISTRICT
child_care_centers,503810249,ALMOND TERRACE HEAD START,STANISLAUS COUNTY OFFICE OF EDUCATION,SHARLET ADAMZADEH,(209) 238-6300,2004 EVANS RD,CERES,CA,95307,STANISLAUS,4,24,LICENSED,8/23/2023,,5252025,2004 EVANS RD,"2004 EVANS RD, CERES",1,HIGH_VOLUME_LICENSEE; ,STANISLAUS COUNTY OFFICE OF EDUCATION
child_care_centers,103810179,ALPHA BITS LEARNING CENTER,BW CHILDCARE LLC,OLGA CORTEZ,(555) 500-3305,1955 BROADWAY ST,FRESNO,CA,93721,FRESNO,4,25,CLOSED,,12/15/2021,5252025,1955 BROADWAY ST,"1955 BROADWAY ST, FRESNO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BW CHILDCARE LLC
child_care_centers,414004671,ALPHA KIDS ACADEMY LLC,ALPHA KIDS ACADEMY LLC,JUNE KEO,(415) 664-8080,201 RAVENSWOOD AVENUE,MENLO PARK,CA,94025,SAN MATEO,5,38,LICENSED,5/24/2021,,5252025,201 RAVENSWOOD AVENUE,"201 RAVENSWOOD AVENUE, MENLO PARK",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,ALPHA KIDS ACADEMY LLC
child_care_centers,214005495,ALPHA KIDS ACADEMY LLC,ALPHA KIDS ACADEMY LLC,MAGDA BACHAKASHVILI,(415) 408-3645,1461 SOUTH NOVATO BLVD,NOVATO,CA,94947,MARIN,5,51,LICENSED,10/1/2019,,5252025,1461 SOUTH NOVATO BLVD,"1461 SOUTH NOVATO BLVD, NOVATO",1,HIGH_VOLUME_LICENSEE; ,ALPHA KIDS ACADEMY LLC
child_care_centers,203801063,ALPHA MIGRANT HEAD START,COMMUNITY ACTION PARTNERSHIP OF MADERA COUNTY,OLGA SILVA,(559) 507-8030,900 STADIUM ROAD,MADERA,CA,93637,MADERA,4,12,INACTIVE,9/6/1994,,5252025,900 STADIUM ROAD,"900 STADIUM ROAD, MADERA",1,HIGH_VOLUME_LICENSEE; ,COMMUNITY ACTION PARTNERSHIP OF MADERA COUNTY
child_care_centers,535405377,ALPS VIEW CHILD CARE CENTER,HUMAN RESPONSE NETWORK,"HAUGEN, MARY",(530) 623-3784,491 WASHINGTON ST,WEAVERVILLE,CA,96093,TRINITY,13,28,LICENSED,8/18/2008,,5252025,491 WASHINGTON ST,"491 WASHINGTON ST, WEAVERVILLE",2,DUPLICATE_ADDRESS; ,HUMAN RESPONSE NETWORK
child_care_centers,455406071,ALTA MESA CHILDREN'S CENTER (SCOE),SHASTA COUNTY OFFICE OF EDUCATION,"MENEFEE, RENEE",(530) 223-5108,2301 SATURN SKWY,REDDING,CA,96002,SHASTA,13,24,INACTIVE,8/8/2011,,5252025,2301 SATURN SKWY,"2301 SATURN SKWY, REDDING",1,HIGH_VOLUME_LICENSEE; ,SHASTA COUNTY OFFICE OF EDUCATION
