LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
9846777301,05/03/2020,954.0,PPP,FRENCH MONTESSORI PRESCHOOL OF SAN DIEGO,4011 OHIO ST,SAN DIEGO,CA,92104-2607,05/19/2021,Paid in Full,24,100,144967.0,144967.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,SAN DIEGO,SAN DIEGO,CA,92104-2607,CA-50,20.0,624410.0,Unanswered,Not Hispanic or Latino,,144967.0,,,,,,Non-Profit Organization,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,Y,146277.66,03/31/2021
7720857100,04/14/2020,920.0,PPP,CBD ADVENTURES INC,31113 RANCHO RD,SAN JUAN CAPO,CA,92675,08/17/2021,Paid in Full,24,100,144877.0,144877.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,SAN JUAN CAPO,ORANGE,CA,92675-1000,CA-49,19.0,624410.0,Unanswered,Not Hispanic or Latino,,144877.0,,,,,,Corporation,53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Female Owned,Non-Veteran,,146675.89,07/09/2021
9850558304,01/31/2021,912.0,PPS,WALNUT ACRES DAY CARE CENTER,450 Wiget Ln,Walnut Creek,CA,94598-3465,11/19/2021,Paid in Full,60,100,144530.0,144530.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Walnut Creek,CONTRA COSTA,CA,94598-3465,CA-10,10.0,624410.0,Unanswered,Unknown/NotStated,1.0,144528.0,,,,,,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,145572.62,10/26/2021
7463797300,04/30/2020,914.0,PPP,LA PRIMERA PRESCHOOL INC,22902 OCEAN AVE,TORRANCE,CA,90505-3503,02/20/2021,Paid in Full,24,100,144395.0,144395.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,TORRANCE,LOS ANGELES,CA,90505-3503,CA-36,26.0,624410.0,Unanswered,Unknown/NotStated,,144395.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,145423.57,01/25/2021
7900687802,06/04/2020,912.0,PPP,ST. PHILIP'S CHILD DEVELOPMENT CENTER,149 N MAIN ST STE 200,LAKEPORT,CA,95453-4814,07/20/2021,Paid in Full,24,100,177911.0,144172.0,0.0,,538160.0,"Lendistry SBLC, LLC",767 South Alameda Street Suite 340,Los Angeles,CA,90021,R,Y,N,Existing or more than 2 years old,LAKEPORT,LAKE,CA,95453-4814,CA-04,23.0,624410.0,Black or African American,Not Hispanic or Latino,36043.0,108129.0,,,,,,Corporation,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Female Owned,Non-Veteran,,145672.97,06/28/2021
8571238610,03/25/2021,914.0,PPP,PERRISH OAKLEY,4160 E Avenue R Apt 6-103,Palmdale,CA,93552-4599,02/19/2022,Paid in Full,60,100,144025.0,144025.0,0.0,,188567.0,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,Y,Existing or more than 2 years old,Palmdale,LOS ANGELES,CA,93552-4599,CA-27,8.0,624410.0,Unanswered,Unknown/NotStated,,144025.0,,,,,,Sole Proprietorship,124336.0,"Blue Ridge Bank, National Association",MARTINSVILLE,VA,Unanswered,Unanswered,,144924.66,11/09/2021
4556207707,05/01/2020,920.0,PPP,KIDS STUFF CENTER,29 CHRISTAMON WEST,IRVINE,CA,92620,05/08/2021,Paid in Full,24,100,143713.0,143713.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,IRVINE,ORANGE,CA,92620-0200,CA-47,10.0,624410.0,Unanswered,Unknown/NotStated,,143713.0,,,,,,Professional Association,12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,145063.51,04/15/2021
8830928306,01/30/2021,914.0,PPS,BANYAN TREE ACADEMY INC,21385 Cold Spring Ln,Diamond Bar,CA,91765-3443,02/18/2022,Paid in Full,60,100,143545.0,143545.0,0.0,Kiddie Academy,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Diamond Bar,LOS ANGELES,CA,91765-3443,CA-38,23.0,624410.0,Asian,Not Hispanic or Latino,,143542.0,,,,,,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,144940.02,01/26/2022
1729157308,04/28/2020,914.0,PPP,"REDWOOD VILLAGE CHILDREN'S CENTER, INC.",13150 MAXELLA AVE,MARINA DEL REY,CA,90292-6488,06/23/2021,Paid in Full,24,100,143262.0,143262.0,0.0,,4924.0,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,MARINA DEL REY,LOS ANGELES,CA,90292-6488,CA-36,8.0,624410.0,Unanswered,Unknown/NotStated,,143262.0,,,,,,Corporation,4924.0,City National Bank,LOS ANGELES,CA,Male Owned,Unanswered,,144804.52,06/02/2021
9674767105,04/15/2020,912.0,PPP,MANALI ECE LLC,4115 Jacksol Dr Bldg #4,SAN JOSE,CA,95124-3312,04/06/2021,Paid in Full,24,100,142987.5,142987.5,0.0,,109526.0,KeyPoint CU,"2150 Trade Zone Blvd, Ste 200",SAN JOSE,CA,95131,U,N,N,New Business or 2 years or less,SAN JOSE,SANTA CLARA,CA,95124-3312,CA-16,14.0,624410.0,Unanswered,Not Hispanic or Latino,,142987.5,,,,,,Limited  Liability Company(LLC),109526.0,KeyPoint CU,SAN JOSE,CA,Male Owned,Non-Veteran,,144266.44,03/16/2021
5126338309,01/25/2021,912.0,PPS,MANALI ECE LLC,4115 Jacksol Dr,San Jose,CA,95124-3312,10/08/2021,Paid in Full,60,100,142987.0,142987.0,0.0,,109526.0,KeyPoint CU,"2150 Trade Zone Blvd, Ste 200",SAN JOSE,CA,95131,U,N,N,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95124-3312,CA-16,16.0,624410.0,Unanswered,Not Hispanic or Latino,,142985.0,,,,,,Limited  Liability Company(LLC),109526.0,KeyPoint CU,SAN JOSE,CA,Male Owned,Non-Veteran,,143944.22,09/24/2021
7524468307,01/28/2021,931.0,PPS,EMERIN LEARNING CENTER,10710 Bear Hollow Dr,Gold River,CA,95670-6367,09/15/2021,Paid in Full,60,100,142845.0,142845.0,0.0,The Goddard School,455644.0,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,N,N,Existing or more than 2 years old,Gold River,SACRAMENTO,CA,95670-6367,CA-06,24.0,624410.0,Asian,Not Hispanic or Latino,1.0,142840.0,,,,,,Subchapter S Corporation,455644.0,Live Oak Banking Company,WILMINGTON,NC,Female Owned,Unanswered,,143631.63,08/30/2021
3259028304,01/21/2021,914.0,PPS,YOUNG MINDS LEARNING ACADEMY INC.,7409 Alverstone Ave,Los Angeles,CA,90045-1309,10/16/2021,Paid in Full,60,100,142652.0,142652.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90045-1309,CA-36,9.0,624410.0,White,Not Hispanic or Latino,1.0,142650.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,143574.35,09/15/2021
8405208508,03/09/2021,914.0,PPS,MYKENZIE A LIMITED COMPANY LLC,211 E Arrow Hwy,Claremont,CA,91711-5007,11/19/2021,Paid in Full,60,100,142500.0,142500.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Claremont,LOS ANGELES,CA,91711-5007,CA-28,15.0,624410.0,Unanswered,Unknown/NotStated,1.0,142498.0,,,,,,Limited  Liability Company(LLC),48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Unanswered,,143388.33,10/26/2021
5974877009,04/06/2020,954.0,PPP,"LITTLE SPROUTS RANCHO, LLC",3605 AVOCADO BLVD,LA MESA,CA,91941-7337,05/21/2021,Paid in Full,24,100,142432.5,142400.0,0.0,,123499.0,BayFirst National Bank,700 Central Avenue,Saint Petersburg,FL,33701,U,N,N,Existing or more than 2 years old,LA MESA,SAN DIEGO,CA,91941-7337,CA-48,24.0,624410.0,Unanswered,Unknown/NotStated,,142400.0,,,,,,Limited  Liability Company(LLC),123499.0,BayFirst National Bank,Saint Petersburg,FL,Male Owned,Unanswered,,143796.69,04/21/2021
8349548303,01/29/2021,954.0,PPS,LITTLE SPROUTS RANCHO LLC,3605 Avocado Blvd,La Mesa,CA,91941-7337,02/18/2022,Paid in Full,60,100,142400.0,142400.0,0.0,,188567.0,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,Existing or more than 2 years old,La Mesa,SAN DIEGO,CA,91941-7337,CA-48,19.0,624410.0,White,Unknown/NotStated,1.0,142397.0,,,,,,Limited  Liability Company(LLC),123499.0,BayFirst National Bank,Saint Petersburg,FL,Unanswered,Unanswered,,143398.75,10/25/2021
1766008304,01/19/2021,914.0,PPS,BRELLA SPACE CORP,12746 W Jefferson Blvd Ste 3-3100,Los Angeles,CA,90094-2885,07/16/2021,Paid in Full,60,100,141970.0,141970.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90094-2885,CA-36,19.0,624410.0,Unanswered,Unknown/NotStated,1.0,141967.0,,,,,,Corporation,119918.0,East West Bank,PASADENA,CA,Female Owned,Non-Veteran,,142541.82,06/16/2021
7919177301,04/30/2020,914.0,PPP,MONTESSORI OF THE OAKS INC,1165 Lindero Canyon Road,Westlake Village,CA,91362,08/25/2021,Paid in Full,24,100,141600.0,141600.0,0.0,,90226.0,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,Westlake Village,VENTURA,CA,91362-1000,CA-26,20.0,624410.0,Asian,Not Hispanic or Latino,,141600.0,,,,,,Corporation,90226.0,MidFirst Bank,OKLAHOMA CITY,OK,Male Owned,Non-Veteran,,143397.53,08/12/2021
1973957303,04/29/2020,912.0,PPP,"FLAGSTAFF MONTESSORI SCHOOL, LLC",43551 Mission Blvd Ste 111,Fremont,CA,94539-5871,05/12/2021,Paid in Full,24,100,141500.0,141500.0,0.0,,33850.0,Comerica Bank,1717 Main St,DALLAS,TX,75201-4612,U,N,N,Existing or more than 2 years old,Fremont,ALAMEDA,CA,94539-5871,CA-17,40.0,624410.0,Unanswered,Unknown/NotStated,,113248.0,28252.0,,,,,Limited  Liability Company(LLC),33850.0,Comerica Bank,DALLAS,TX,Unanswered,Unanswered,,142891.42,04/26/2021
3745398501,02/24/2021,914.0,PPS,WALNUT EDUCATION TIME INC.,20781 Amar Rd Ste 1,Walnut,CA,91789-5036,10/20/2021,Paid in Full,60,100,141355.0,141355.0,0.0,,70400.0,"Golden Bank, National Association",9315 Bellaire Blvd,HOUSTON,TX,77036-4503,U,N,N,Existing or more than 2 years old,Walnut,LOS ANGELES,CA,91789-5036,CA-38,23.0,624410.0,Asian,Not Hispanic or Latino,1.0,141353.0,,,,,,Corporation,70400.0,"Golden Bank, National Association",HOUSTON,TX,Female Owned,Non-Veteran,,142121.8,09/23/2021
4625147108,04/13/2020,920.0,PPP,"HANDS TOGETHER, A CENTER FOR CHILDREN",201 E. CIVIC CENTER DR,SANTA ANA,CA,92701-4112,02/18/2022,Paid in Full,24,100,177592.0,141124.0,0.0,,188567.0,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,Y,Y,Existing or more than 2 years old,SANTA ANA,ORANGE,CA,92701-4112,CA-46,24.0,624410.0,Unanswered,Unknown/NotStated,,124419.0,,,,16705.0,,Non-Profit Organization,90426.0,Pacific Premier Bank,IRVINE,CA,Unanswered,Unanswered,Y,142616.43,05/17/2021
1597037707,05/01/2020,914.0,PPP,ENRICHMENT EDUCATIONAL EXPERIENCES INC.,4400 COLDWATER CANYON AVE STE 300,STUDIO CITY,CA,91604,05/21/2021,Paid in Full,24,100,141025.0,141025.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,STUDIO CITY,LOS ANGELES,CA,91604-1000,CA-32,59.0,624410.0,Unanswered,Unknown/NotStated,9400.0,110270.0,,17100.0,,4255.0,,Corporation,194093.0,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,142330.26,04/08/2021
9814467210,04/28/2020,920.0,PPP,"JAN PETERSON CHILD DAY CARE CENTER, INC.",11751 DAVIS ST,MORENO VALLEY,CA,92557-6316,08/11/2021,Paid in Full,24,100,140800.0,140800.0,0.0,,14926.0,Sunwest Bank,"10011 Centennial Pkwy, Ste 450",Sandy,UT,84070,U,N,N,Existing or more than 2 years old,MORENO VALLEY,RIVERSIDE,CA,92557-6316,CA-39,26.0,624410.0,Unanswered,Unknown/NotStated,,140800.0,,,,,,Non-Profit Organization,14926.0,Sunwest Bank,Sandy,UT,Male Owned,Non-Veteran,Y,142516.6,07/29/2021
6862988101,07/22/2020,954.0,PPP,"OAK TREE ACADEMY, LLC",1375 E. WASHINGTON AVENUE,EL CAJON,CA,92019-3135,03/18/2022,Paid in Full,60,100,140562.0,140562.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,Y,Y,Existing or more than 2 years old,EL CAJON,SAN DIEGO,CA,92019-3135,CA-51,23.0,624410.0,Unanswered,Unknown/NotStated,,140562.0,,,,,,Limited  Liability Company(LLC),121536.0,Customers Bank,Malvern,PA,Female Owned,Non-Veteran,,142398.93,11/17/2021
7230897708,05/01/2020,914.0,PPP,FOOTHILL PROGRESSIVE MONTESSORI AND ACAD,4526 INDIANOLA WAY,LA CANADA FLINTRIDGE,CA,91011-3350,04/16/2021,Paid in Full,24,100,140461.0,140461.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,LA CANADA FLINTRIDGE,LOS ANGELES,CA,91011-3350,CA-28,29.0,624410.0,Unanswered,Unknown/NotStated,,140461.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,141653.96,03/10/2021
3028188309,01/21/2021,912.0,PPS,IMMERSION 5 LLC,405 Curtner Ave Unit A,Palo Alto,CA,94306-3559,12/14/2021,Paid in Full,60,100,140242.0,140242.0,0.0,,119918.0,East West Bank,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101-4525,U,N,N,Existing or more than 2 years old,Palo Alto,SANTA CLARA,CA,94306-3559,CA-16,24.0,624410.0,Asian,Not Hispanic or Latino,,140241.0,,,,,,Limited  Liability Company(LLC),119918.0,East West Bank,PASADENA,CA,Female Owned,Non-Veteran,,141410.68,11/19/2021
1137717110,04/09/2020,912.0,PPP,"DISCOVERY PRESCHOOL AND FAMILY CENTER, INC. (#2)",2800 PORTER ST,SOQUEL,CA,95073-2423,03/13/2021,Paid in Full,24,100,140147.0,140147.0,0.0,,119056.0,Heritage Bank of Commerce,224 Airport Pkwy,SAN JOSE,CA,95110,U,N,N,Existing or more than 2 years old,SOQUEL,SANTA CRUZ,CA,95073-2423,CA-19,10.0,624410.0,White,Not Hispanic or Latino,,140147.0,,,,,,Corporation,119056.0,Heritage Bank of Commerce,SAN JOSE,CA,Male Owned,Non-Veteran,,141337.29,02/25/2021
7436308610,03/23/2021,912.0,PPS,LITTLE SCHOOL HOUSE INC.,270 Mark West Station Rd,Windsor,CA,95492-9645,10/19/2021,Paid in Full,60,100,140133.0,140133.0,0.0,,59698.0,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,N,N,Existing or more than 2 years old,Windsor,SONOMA,CA,95492-9645,CA-02,19.0,624410.0,White,Unknown/NotStated,,140132.0,,,,,,Corporation,59698.0,Umpqua Bank,ROSEBURG,OR,Female Owned,Non-Veteran,,140820.23,09/28/2021
2655287705,05/01/2020,920.0,PPP,"HAPPY MINDS KIDS ACADEMY, INC.",24000 ALICIA PKWY STE 35,MISSION VIEJO,CA,92691,02/18/2021,Paid in Full,24,100,140000.0,140000.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,MISSION VIEJO,ORANGE,CA,92691-1000,CA-40,20.0,624410.0,Asian,Not Hispanic or Latino,2400.0,105000.0,,29000.0,,3600.0,,Corporation,194093.0,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Female Owned,Non-Veteran,,141013.76,01/25/2021
3814768804,04/15/2021,912.0,PPS,UNIVERSITY HGHTS MONTESSORI CHILD CNTR,2066 Avy Ave,Menlo Park,CA,94025-6033,01/12/2022,Paid in Full,60,100,140000.0,140000.0,0.0,,12096.0,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Menlo Park,SAN MATEO,CA,94025-6033,CA-16,11.0,624410.0,Unanswered,Unknown/NotStated,1.0,139994.0,,,,,,Limited  Liability Company(LLC),12096.0,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Unanswered,,140939.73,12/21/2021
4201968306,01/23/2021,912.0,PPS,MERRIEWOOD CHILDREN'S CENTER INC,561 Merriewood Dr,Lafayette,CA,94549-5507,07/17/2021,Paid in Full,60,100,139715.42,139715.42,0.0,,249106.0,"California Bank of Commerce, NA","12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130-4097,U,N,N,Existing or more than 2 years old,Lafayette,CONTRA COSTA,CA,94549-5507,CA-10,28.0,624410.0,Unanswered,Unknown/NotStated,1.0,139713.42,,,,,,Corporation,448557.0,"California Bank of Commerce, NA",Walnut Creek,CA,Female Owned,Unanswered,,140282.04,06/23/2021
2566828401,02/03/2021,914.0,PPS,MONTESSORI OF THE OAKS INC,1165 Lindero Canyon Rd,Westlake Village,CA,91362-5479,04/21/2022,Paid in Full,60,100,139300.0,139300.0,0.0,,90226.0,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,Westlake Village,VENTURA,CA,91362-5479,CA-26,19.0,624410.0,Asian,Not Hispanic or Latino,1.0,139297.0,,,,,,Corporation,90226.0,MidFirst Bank,OKLAHOMA CITY,OK,Male Owned,Non-Veteran,,140901.95,03/30/2022
5324307708,05/01/2020,912.0,PPP,BEE BEST LEARNING CENTER LLC,20394 SAN MIGUEL AVE,CASTRO VALLEY,CA,94546-4214,02/19/2021,Paid in Full,24,100,139094.0,139094.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,New Business or 2 years or less,CASTRO VALLEY,ALAMEDA,CA,94546-4214,CA-14,38.0,624410.0,Unanswered,Unknown/NotStated,,139094.0,,,,,,Limited  Liability Company(LLC),9551.0,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,140096.24,01/25/2021
6936688501,03/04/2021,912.0,PPS,LITTLE FOOTPRINTS PRESCHOOL OCEANVIEW,308 Randolph St,San Francisco,CA,94132-3120,02/11/2022,Paid in Full,60,100,138967.0,138967.0,0.0,,378915.0,United Business Bank,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596-3845,U,Y,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94132-3120,CA-15,15.0,624410.0,Asian,Not Hispanic or Latino,1.0,138965.0,,,,,,Subchapter S Corporation,378915.0,United Business Bank,WALNUT CREEK,CA,Female Owned,Non-Veteran,,140166.3,01/21/2022
2250158503,02/20/2021,954.0,PPS,OAK TREE ACADEMY LLC,1375 E Washington Ave,El Cajon,CA,92019-3135,03/18/2022,Paid in Full,60,100,138936.0,138936.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,Y,Y,Existing or more than 2 years old,El Cajon,SAN DIEGO,CA,92019-3135,CA-51,23.0,624410.0,Unanswered,Unknown/NotStated,,138936.0,,,,,,Limited  Liability Company(LLC),121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,140222.59,01/28/2022
5352698408,02/08/2021,912.0,PPS,FIRST FRIENDS PRESCHOOLS LLC,1899 Casablanca St,Danville,CA,94506-4814,10/13/2021,Paid in Full,60,100,138896.42,138896.42,0.0,,119056.0,Heritage Bank of Commerce,224 Airport Pkwy,SAN JOSE,CA,95110,U,N,N,Existing or more than 2 years old,Danville,CONTRA COSTA,CA,94506-4814,CA-10,17.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,138892.42,,,,,,Limited  Liability Company(LLC),119056.0,Heritage Bank of Commerce,SAN JOSE,CA,Female Owned,Non-Veteran,,139748.83,09/27/2021
6980138606,03/23/2021,912.0,PPS,RAZO EDUCATIONAL SERVICES INC.,3215 Cesar Chavez,San Francisco,CA,94110-4609,12/16/2021,Paid in Full,60,100,138874.0,138874.0,0.0,,122043.0,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94110-4609,CA-11,10.0,624410.0,Unanswered,Unknown/NotStated,,138873.0,,,,,,Subchapter S Corporation,122043.0,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,139741.96,11/08/2021
2003678607,03/13/2021,954.0,PPP,RAFAT ILAIAN,365 Avenida La Cuesta,San Marcos,CA,92078-4208,09/21/2022,Paid in Full,60,100,138737.0,138737.0,0.0,,499141.0,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,San Marcos,SAN DIEGO,CA,92078-4208,CA-50,11.0,624410.0,Unanswered,Not Hispanic or Latino,,138737.0,,,,,,Corporation,499141.0,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Male Owned,Non-Veteran,,140675.52,08/15/2022
3815108502,02/24/2021,912.0,PPS,THE LEARNING CENTER OF PALO ALTO INCORPORATED,459 Kingsley Ave,Palo Alto,CA,94301-3222,12/21/2021,Paid in Full,60,100,138610.0,138610.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Palo Alto,SANTA CLARA,CA,94301-3222,CA-16,10.0,624410.0,Unanswered,Unknown/NotStated,,138610.0,,,,,,Corporation,48270.0,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,139549.54,11/02/2021
1204738505,02/18/2021,914.0,PPS,BUONORA DEVELOPMENT INC,19325 Sherman Way,Reseda,CA,91335-3557,09/25/2021,Paid in Full,60,100,138580.0,138580.0,0.0,,445008.0,Pacific Alliance Bank,641 W Las Tunas Dr,San Gabriel,CA,91776,U,N,Y,Existing or more than 2 years old,Reseda,LOS ANGELES,CA,91335-3557,CA-32,28.0,624410.0,White,Hispanic or Latino,1.0,138574.0,,,,,,Corporation,445008.0,Pacific Alliance Bank,San Gabriel,CA,Female Owned,Non-Veteran,,139214.05,08/13/2021
2076607700,05/01/2020,931.0,PPP,"BRIGHT START THERAPIES, INC.",198 CIRBY WAY STE 140,ROSEVILLE,CA,95678,03/23/2021,Paid in Full,24,100,138480.0,138480.0,0.0,,48270.0,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,ROSEVILLE,PLACER,CA,95678-0001,CA-03,20.0,624410.0,Unanswered,Unknown/NotStated,7102.0,110000.0,,18000.0,,3378.0,,Corporation,194093.0,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,139285.34,02/12/2021
3712898404,02/05/2021,920.0,PPS,SCHOOL TIME,4655 Texas St,Riverside,CA,92504-2329,10/15/2021,Paid in Full,60,100,138397.0,138397.0,0.0,,53803.0,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,Riverside,RIVERSIDE,CA,92504-2329,CA-39,21.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,138395.0,,,,,,Limited  Liability Company(LLC),53803.0,"U.S. Bank, National Association",CINCINNATI,OH,Female Owned,Non-Veteran,,139254.29,09/22/2021
9719227003,04/09/2020,912.0,PPP,S3M INC.,5100 CLAYTON RD,CONCORD,CA,94521-3102,03/18/2021,Paid in Full,24,100,138034.5,138034.5,0.0,,5564.0,GBC International Bank,333 S Grand Ave Suite 3500,LOS ANGELES,CA,90071,U,Y,N,Existing or more than 2 years old,CONCORD,CONTRA COSTA,CA,94521-3102,CA-10,18.0,624410.0,Unanswered,Not Hispanic or Latino,,138034.5,,,,,,Corporation,5564.0,GBC International Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,139146.34,02/09/2021
6408338301,01/27/2021,914.0,PPS,SMALL WORLD INC,20223 Cabrillo Ln,Cerritos,CA,90703-7604,09/25/2021,Paid in Full,60,100,137595.0,137595.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Cerritos,LOS ANGELES,CA,90703-7604,CA-45,6.0,624410.0,Unanswered,Unknown/NotStated,1.0,137589.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,138299.94,08/04/2021
8308727306,05/01/2020,920.0,PPP,"SMALL WORLD, INC.",4181 GREEN AVE,LOS ALAMITOS,CA,90720-3403,06/17/2021,Paid in Full,24,100,137594.0,137594.0,0.0,,9551.0,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,LOS ALAMITOS,ORANGE,CA,90720-3403,CA-45,18.0,624410.0,Unanswered,Unknown/NotStated,,137594.0,,,,,,Corporation,9551.0,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,139011.41,05/13/2021
