LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
9995677201,04/28/2020,914,PPP,"TOM SAYWER CAMPS, INC.",707 WEST WOODBURY RD SUITE F,ALTADENA,CA,91001-5386,11/23/2021,Paid in Full,24,100,387000.0,816000.0,0.0,,5095,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,N,Existing or more than 2 years old,ALTADENA,LOS ANGELES,CA,91001-5386,CA-28,79.0,624410.0,Unanswered,Unknown/NotStated,,816000.0,,,,,,Corporation,5095,Citizens Business Bank,ONTARIO,CA,Unanswered,Unanswered,,809511.26,07/29/2021
2924087104,04/11/2020,942,PPP,"EARLY DEVELOPMENT SERVICES, INC.",1274 Broadway Ave,SEASIDE,CA,93955,01/22/2021,Paid in Full,24,100,812500.0,812500.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,SEASIDE,MONTEREY,CA,93955-0001,CA-19,107.0,624410.0,Unanswered,Not Hispanic or Latino,13500.0,700000.0,14000.0,34000.0,0.0,40000.0,11000.0,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Female Owned,Non-Veteran,,817476.56,11/27/2020
4674327709,05/01/2020,912,PPP,ALTO INTERNATIONAL SCHOOL,475 POPE ST,MENLO PARK,CA,94025,06/09/2021,Paid in Full,24,100,800418.0,800418.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,MENLO PARK,SAN MATEO,CA,94025-1000,CA-15,54.0,624410.0,Unanswered,Unknown/NotStated,,800418.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,808400.25,05/06/2021
5157968509,02/27/2021,914,PPS,PRESTIGE PRESCHOOLS INC,3795 La Crescenta Ave Ste 200,Glendale,CA,91208-1072,10/15/2021,Paid in Full,60,100,799585.0,799585.0,0.0,,4924,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,Glendale,LOS ANGELES,CA,91208-1072,CA-30,56.0,624410.0,White,Not Hispanic or Latino,,799584.0,,,,,,Subchapter S Corporation,4924,City National Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,803440.53,08/25/2021
2039697303,04/29/2020,914,PPP,RAINBOW RISING INC,2154 Monterey Bl. #B,Hermosa Beach,CA,90254,07/16/2021,Paid in Full,24,100,790500.0,790500.0,0.0,,5479,Farmers & Merchants Bank of Long Beach,302 Pine Ave,LONG BEACH,CA,90802-2326,U,N,N,Existing or more than 2 years old,Hermosa Beach,LOS ANGELES,CA,90254-0001,CA-36,53.0,624410.0,Unanswered,Unknown/NotStated,,790500.0,,,,,,Corporation,5479,Farmers & Merchants Bank of Long Beach,LONG BEACH,CA,Unanswered,Unanswered,,799076.38,06/08/2021
4149478303,01/23/2021,914,PPS,RAINBOW RISING INC,2154 Monterey Blvd # B,Hermosa Beach,CA,90254-2630,10/07/2021,Paid in Full,60,100,790500.0,790500.0,0.0,,5479,Farmers & Merchants Bank of Long Beach,302 Pine Ave,LONG BEACH,CA,90802-2326,U,N,N,Existing or more than 2 years old,Hermosa Beach,LOS ANGELES,CA,90254-2630,CA-36,95.0,624410.0,Unanswered,Unknown/NotStated,,790500.0,,,,,,Corporation,5479,Farmers & Merchants Bank of Long Beach,LONG BEACH,CA,Unanswered,Unanswered,,795654.49,09/21/2021
4186077206,04/27/2020,912,PPP,"NORTH BAY CHILDRENS CENTER, INC.",932 C ST,NOVATO,CA,94949,06/16/2022,Paid in Full,24,100,788522.0,788522.0,0.0,,113074,Bank of Marin,"504 Redwood Blvd, Ste 100",NOVATO,CA,94947-6923,U,Y,N,Existing or more than 2 years old,NOVATO,MARIN,CA,94949-2848,CA-02,166.0,624410.0,Unanswered,Unknown/NotStated,,788522.0,,,,,,Non-Profit Organization,113074,Bank of Marin,NOVATO,CA,Unanswered,Unanswered,Y,744862.96,09/16/2021
5839367202,04/27/2020,912,PPP,MONTICELLO CHILD DEVELOPMENT INC.,3345 Lochinvar Ave,Santa Clara,CA,95051,05/25/2021,Paid in Full,24,100,774432.0,774432.0,0.0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Santa Clara,SANTA CLARA,CA,95051-0601,CA-17,77.0,624410.0,Unanswered,Not Hispanic or Latino,,774432.0,,,,,,Subchapter S Corporation,121536,Customers Bank,Malvern,PA,Male Owned,Non-Veteran,,781836.84,04/22/2021
5790737705,05/03/2020,912,PPP,ALAMEDA FAMILY SERVICES,2325 CLEMENT AVE,ALAMEDA,CA,94501-0000,03/17/2021,Paid in Full,24,100,763198.0,763198.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,New Business or 2 years or less,ALAMEDA,ALAMEDA,CA,94501-0000,CA-13,107.0,624410.0,Unanswered,Unknown/NotStated,,763198.0,,,,,,Non-Profit Organization,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,Y,769073.58,02/10/2021
4206678704,04/01/2021,914,PPP,B L HARVEY SCHOOL,3581 E Imperial Hwy,Lynwood,CA,90262-2654,09/20/2022,Charged Off,37,100,755832.5,755832.5,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,Y,Y,Existing or more than 2 years old,Lynwood,LOS ANGELES,CA,90262-2654,CA-44,37.0,624410.0,Unanswered,Unknown/NotStated,,755832.5,,,,,,Corporation,124336,"Blue Ridge Bank, National Association",MARTINSVILLE,VA,Unanswered,Unanswered,,,
5071708304,01/25/2021,914,PPS,WTK SCHOOL CORPORATION,21310 Bermuda St,Chatsworth,CA,91311-1428,02/19/2022,Paid in Full,60,100,747000.0,747000.0,0.0,,4924,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,Chatsworth,LOS ANGELES,CA,91311-1428,CA-32,77.0,624410.0,Asian,Not Hispanic or Latino,1.0,746995.0,,,,,,Corporation,4924,City National Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,754756.52,02/10/2022
1760208304,01/19/2021,912,PPS,THE MERRY MOPPETS NURSERY SCHOOL,2200 Carlmont Dr,Belmont,CA,94002-3310,02/17/2021,Paid in Full,60,100,745607.0,745607.0,0.0,,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Belmont,SAN MATEO,CA,94002-3310,CA-15,55.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,745603.0,,,,,,Subchapter S Corporation,509316,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,,752409.39,01/04/2022
6240107203,04/27/2020,912,PPP,THE MERRY MOPPETS NURSERY SCHOOL,2200 Carlmont Drive,Belmont,CA,94002-3310,01/21/2021,Paid in Full,24,100,745606.0,745606.0,0.0,,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Belmont,SAN MATEO,CA,94002-3310,CA-15,65.0,624410.0,Unanswered,Not Hispanic or Latino,,745606.0,,,,,,Subchapter S Corporation,509316,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,,750181.77,12/31/2020
2847368303,01/21/2021,912,PPS,FOOTSTEPS CHILD CARE INC,374 El Camino Real,Belmont,CA,94002-2020,02/18/2022,Paid in Full,60,100,737676.75,737676.75,0.0,,188567,Loan Source Incorporated,353 East 83rd Street Suite 3H,NEW YORK,NY,10028,U,N,N,Existing or more than 2 years old,Belmont,SAN MATEO,CA,94002-2020,CA-15,45.0,624410.0,Unanswered,Unknown/NotStated,1.0,737674.75,,,,,,Non-Profit Organization,124336,"Blue Ridge Bank, National Association",MARTINSVILLE,VA,Unanswered,Unanswered,Y,743335.64,10/29/2021
2238577109,04/10/2020,912,PPP,"FOOTSTEPS CHILD CARE, INC",374 El Camino Real,Belmont,CA,94002-2020,12/17/2020,Paid in Full,24,100,737600.0,737600.0,0.0,,124336,"Blue Ridge Bank, National Association",1 E Market St Imperial Plaza,MARTINSVILLE,VA,24112,U,N,N,Existing or more than 2 years old,Belmont,SAN MATEO,CA,94002-2020,CA-15,85.0,624410.0,Unanswered,Unknown/NotStated,,655300.0,,,,82300.0,,Non-Profit Organization,124336,"Blue Ridge Bank, National Association",MARTINSVILLE,VA,Unanswered,Unanswered,Y,741766.25,02/12/2021
5478687001,04/05/2020,954,PPP,"TOGETHER WE GROW, INC.",2120 THIBODO RD,VISTA,CA,92081-7901,07/22/2021,Paid in Full,24,100,737000.0,736800.0,0.0,,4924,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,VISTA,SAN DIEGO,CA,92081-7901,CA-49,82.0,624410.0,White,Not Hispanic or Latino,20000.0,589400.0,,40000.0,,87400.0,,Subchapter S Corporation,4924,City National Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,745015.82,06/09/2021
5646177110,04/13/2020,912,PPP,HOLY FAMILY DAY HOME,299 Dolores St,San Francisco,CA,94103-2211,12/17/2020,Paid in Full,24,100,720900.0,720900.0,0.0,,484528,"CRF Small Business Loan Company, LLC",801 Nicollet Mall Suite 1700 West,MINNEAPOLIS,MN,55402,U,N,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94103-2211,CA-11,62.0,624410.0,Unanswered,Unknown/NotStated,,720900.0,,,,,,Non-Profit Organization,484528,"CRF Small Business Loan Company, LLC",MINNEAPOLIS,MN,Unanswered,Unanswered,Y,725166.15,11/27/2020
2002038601,03/13/2021,912,PPS,KC FUNDING LLC,1998 Beach Park Blvd,Foster City,CA,94404-1327,04/14/2022,Paid in Full,60,100,710390.0,710390.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Foster City,SAN MATEO,CA,94404-1327,CA-15,79.0,624410.0,White,Not Hispanic or Latino,,710388.0,,,,,,Limited  Liability Company(LLC),12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,717240.88,03/03/2022
3880727108,04/12/2020,912,PPP,KC FUNDING LLC DBA KIDS CONNECTION,1998 BEACH PARK BLVD,FOSTER CITY,CA,94404-1327,08/12/2021,Paid in Full,24,100,688387.0,688387.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,FOSTER CITY,SAN MATEO,CA,94404-1327,CA-15,81.0,624410.0,White,Not Hispanic or Latino,,688387.0,,,,,,Limited  Liability Company(LLC),12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,696873.96,07/12/2021
3731657107,04/12/2020,912,PPP,CHILDREN CENTER OF THE STANFORD COMMUNITY,140 Comstock Circle,Stanford,CA,94305-7111,03/19/2021,Paid in Full,24,100,674347.0,674347.0,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Y,Existing or more than 2 years old,Stanford,SANTA CLARA,CA,94305-7111,CA-16,69.0,624410.0,Unanswered,Unknown/NotStated,,674347.0,,,,,,Non-Profit Organization,456756,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,Y,677977.35,02/12/2021
3683207302,04/29/2020,912,PPP,M ONES CORPORATION,1 ANNABEL LN,SAN RAMON,CA,94583,09/30/2021,Paid in Full,24,100,665645.0,665645.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,SAN RAMON,CONTRA COSTA,CA,94583-0001,CA-10,49.0,624410.0,Unanswered,Unknown/NotStated,0.0,499234.0,0.0,122441.0,0.0,43970.0,0.0,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,674125.32,08/12/2021
7135488309,01/27/2021,931,PPS,GROWING BRILLIANT VENTURES LLC,1622 Sierra Gardens Dr,Roseville,CA,95661-3635,11/13/2021,Paid in Full,60,100,652159.0,652159.0,0.0,,110523,HomeStreet Bank,"601 Union St, 2000 Two Union Sq",SEATTLE,WA,98101,U,N,Y,Existing or more than 2 years old,Roseville,PLACER,CA,95661-3635,CA-03,98.0,624410.0,White,Not Hispanic or Latino,1.0,652156.0,,,,,,Limited  Liability Company(LLC),110523,HomeStreet Bank,SEATTLE,WA,Male Owned,Non-Veteran,,656500.77,10/06/2021
2371197101,04/10/2020,914,PPP,YMCA OF GREATER WHITTIER,12510 Hadley St.,WHITTIER,CA,90601-3942,03/05/2021,Paid in Full,24,100,645500.0,645500.0,0.0,,443943,First Pacific Bank,16011 E Whittier Blvd,WHITTIER,CA,90603-2526,U,N,N,Existing or more than 2 years old,WHITTIER,LOS ANGELES,CA,90601-3942,CA-31,152.0,624410.0,Unanswered,Unknown/NotStated,74700.0,545000.0,,25800.0,,,,Professional Association,443943,First Pacific Bank,WHITTIER,CA,Male Owned,Non-Veteran,,650734.74,02/09/2021
1252158404,02/01/2021,920,PPS,GFM MANAGEMENT,6304 Irvine Blvd,Irvine,CA,92620-2102,07/15/2021,Paid in Full,60,100,644798.0,644798.0,0.0,,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,N,N,Existing or more than 2 years old,Irvine,ORANGE,CA,92620-2102,CA-47,60.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,644794.0,,,,,,Corporation,455644,Live Oak Banking Company,WILMINGTON,NC,Male Owned,Veteran,,646988.55,06/15/2021
8278607009,04/08/2020,942,PPP,"BRIGHTEN ACADEMY PRESCHOOL, INC.",1825 AUSTIN AVE,CLOVIS,CA,93611-5388,01/16/2021,Paid in Full,24,100,642600.0,642600.0,0.0,,5150,Community West Bank,"7100 N Financial Dr, Ste 101",FRESNO,CA,93720-2900,U,N,N,Existing or more than 2 years old,CLOVIS,FRESNO,CA,93611-5388,CA-20,79.0,624410.0,White,Not Hispanic or Latino,,642600.0,,,,,,Subchapter S Corporation,5150,Community West Bank,FRESNO,CA,Female Owned,Non-Veteran,,646684.47,12/03/2020
4771808404,02/06/2021,942,PPS,BRIGHTEN ACADEMY PRESCHOOL INC.,1825 Austin Ave,Clovis,CA,93611-5388,10/20/2021,Paid in Full,60,100,642000.0,642000.0,0.0,,5150,Community West Bank,"7100 N Financial Dr, Ste 101",FRESNO,CA,93720-2900,U,N,N,Existing or more than 2 years old,Clovis,FRESNO,CA,93611-5388,CA-20,70.0,624410.0,White,Not Hispanic or Latino,,642000.0,,,,,,Subchapter S Corporation,5150,Community West Bank,FRESNO,CA,Female Owned,Non-Veteran,,645869.59,09/15/2021
5962367110,04/14/2020,920,PPP,GFM MANAGEMENT,6304 Irvine Blvd.,Irvine,CA,92620,12/09/2020,Paid in Full,24,100,641800.0,641800.0,0.0,,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,N,N,Existing or more than 2 years old,Irvine,ORANGE,CA,92620-0200,CA-47,71.0,624410.0,Unanswered,Not Hispanic or Latino,,641800.0,,,,,,Corporation,455644,Live Oak Banking Company,WILMINGTON,NC,Male Owned,Veteran,,645228.79,11/03/2020
6369508300,01/26/2021,912,PPS,DIANNE ADAIR DAY CARE CENTERS,6605 Amber Ln,Pleasanton,CA,94566-7789,09/14/2021,Paid in Full,60,100,637717.0,637717.0,0.0,,434922,Bank of San Francisco,345 California Street Ste. 1600,San Francisco,CA,94104,U,N,N,Existing or more than 2 years old,Pleasanton,ALAMEDA,CA,94566-7789,CA-14,60.0,624410.0,Unanswered,Unknown/NotStated,1.0,637716.0,,,,,,Non-Profit Childcare Center,434922,Bank of San Francisco,San Francisco,CA,Unanswered,Unanswered,Y,641330.73,08/27/2021
9828887208,04/28/2020,912,PPP,DIANNE ADAIR DAY CARE CENTERS,6605 AMBER LN,PLEASANTON,CA,94566-7789,03/23/2021,Paid in Full,24,100,637700.0,637700.0,0.0,,434922,Bank of San Francisco,345 California Street Ste. 1600,San Francisco,CA,94104,U,N,N,Existing or more than 2 years old,PLEASANTON,ALAMEDA,CA,94566-7789,CA-14,120.0,624410.0,Unanswered,Unknown/NotStated,15600.0,622100.0,,,,,,Non-Profit Childcare Center,434922,Bank of San Francisco,San Francisco,CA,Unanswered,Unanswered,Y,641030.21,11/17/2020
3751437108,04/12/2020,931,PPP,"GROWING BRILLIANT VENTURES, LLC",1622 SIERRA GARDENS DR,ROSEVILLE,CA,95661-3635,07/15/2021,Paid in Full,24,100,611600.0,637200.0,0.0,,110523,HomeStreet Bank,"601 Union St, 2000 Two Union Sq",SEATTLE,WA,98101,U,N,Y,Existing or more than 2 years old,ROSEVILLE,PLACER,CA,95661-3635,CA-03,171.0,624410.0,White,Not Hispanic or Latino,,637200.0,,,,,,Limited  Liability Company(LLC),110523,HomeStreet Bank,SEATTLE,WA,Male Owned,Non-Veteran,,644654.37,06/22/2021
6067477204,04/27/2020,912,PPP,DUCKS NEST INC,1411 FOURTH STREET,BERKELEY,CA,94710,05/19/2021,Paid in Full,24,100,629875.0,629875.0,0.0,,6042,Mechanics Bank,1111 Civic Dr,WALNUT CREEK,CA,94596-3895,U,Y,N,Existing or more than 2 years old,BERKELEY,ALAMEDA,CA,94710-1002,CA-12,81.0,624410.0,Unanswered,Not Hispanic or Latino,,629875.0,,,,,,Corporation,6042,Mechanics Bank,WALNUT CREEK,CA,Female Owned,Veteran,,636173.75,04/30/2021
7264328401,02/11/2021,912,PPS,APPLESEED MONTESSORI INC.,972 S De Anza Blvd,San Jose,CA,95129-2706,02/10/2022,Paid in Full,60,100,614281.0,614281.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,San Jose,SANTA CLARA,CA,95129-2706,CA-17,58.0,624410.0,Unanswered,Unknown/NotStated,1.0,614278.0,,,,,,Corporation,11822,US Bank National Association,San Francisco,CA,Female Owned,Unanswered,,619784.28,01/11/2022
3870307303,04/29/2020,954,PPP,"CARMEL MTN. PRESCHOOL, INC.",9510 CARMEL MOUNTAIN RD,SAN DIEGO,CA,92129-2738,04/15/2021,Paid in Full,24,100,593400.0,593400.0,0.0,,249106,"California Bank of Commerce, NA","12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130-4097,U,N,N,Existing or more than 2 years old,SAN DIEGO,SAN DIEGO,CA,92129-2738,CA-50,48.0,624410.0,Unanswered,Unknown/NotStated,148350.0,445050.0,,,,,,Corporation,249106,"California Bank of Commerce, NA",SAN DIEGO,CA,Unanswered,Unanswered,,598342.29,03/05/2021
7745868302,01/28/2021,912,PPS,DUCK'S NEST INC.,1411 4th St,Berkeley,CA,94710-1322,01/31/2022,Paid in Full,60,100,575940.0,575940.0,0.0,,6042,Mechanics Bank,1111 Civic Dr,WALNUT CREEK,CA,94596-3895,U,Y,N,Existing or more than 2 years old,Berkeley,ALAMEDA,CA,94710-1322,CA-12,65.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,575938.0,,,,,,Corporation,6042,Mechanics Bank,WALNUT CREEK,CA,Female Owned,Veteran,,578835.7,08/03/2021
9413648505,03/12/2021,912,PPS,THE CHILD DAY SCHOOLS LLC,3483 GOLDEN WAY 14,LAFAYETTE,CA,94549,02/17/2022,Paid in Full,60,100,562420.0,562420.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,Y,N,Existing or more than 2 years old,LAFAYETTE,CONTRA COSTA,CA,94549,CA-11,64.0,624410.0,Unanswered,Unknown/NotStated,1.0,562418.0,,,,,,Limited  Liability Company(LLC),53803,"U.S. Bank, National Association",CINCINNATI,OH,Unanswered,Unanswered,,566934.98,01/03/2022
9694568402,02/17/2021,914,PPS,PIPER SCHOOL SANTA MONICA LLC,807 Arizona Ave,Santa Monica,CA,90401-1805,07/15/2022,Paid in Full,60,100,550709.2,550709.2,0.0,,123001,American Business Bank,2400 E. Katella Ave. Ste 350,Anaheim,CA,92806,U,N,N,Existing or more than 2 years old,Santa Monica,LOS ANGELES,CA,90401-1805,CA-36,43.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,550706.2,,,,,,Limited  Liability Company(LLC),123001,American Business Bank,Anaheim,CA,Male Owned,Non-Veteran,,558207.9,07/01/2022
3685647102,04/12/2020,914,PPP,"FOOTHILL CHILD DEVELOPMENT SERVICES, INC.",7505 FOOTHILL BLVD,TUJUNGA,CA,91042-2116,06/18/2021,Paid in Full,24,100,545300.0,545300.0,0.0,,249106,"California Bank of Commerce, NA","12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130-4097,U,Y,Y,Existing or more than 2 years old,TUJUNGA,LOS ANGELES,CA,91042-2116,CA-30,95.0,624410.0,White,Not Hispanic or Latino,136325.0,408975.0,,,,,,Corporation,249106,"California Bank of Commerce, NA",SAN DIEGO,CA,Male Owned,Veteran,,550917.34,05/05/2021
3381317109,04/11/2020,912,PPP,THE GROWING ROOM EDUCATION COUNCIL,920 Diablo Road,Danville,CA,94526-2719,04/20/2021,Paid in Full,24,100,536900.0,536900.0,0.0,,450238,Solera National Bank,319 S Sheridan Blvd,LAKEWOOD,CO,80226-3632,U,N,N,Existing or more than 2 years old,Danville,CONTRA COSTA,CA,94526-2719,CA-10,52.0,624410.0,Unanswered,Unknown/NotStated,,536900.0,,,,,,Non-Profit Organization,450238,Solera National Bank,LAKEWOOD,CO,Unanswered,Unanswered,Y,542121.9,04/06/2021
4266408401,02/06/2021,912,PPS,THE GROWING ROOM EDUCATION COUNCIL,920 Diablo Rd,Danville,CA,94526-2719,03/03/2021,Paid in Full,60,100,536900.0,536900.0,0.0,,450238,Solera National Bank,319 S Sheridan Blvd,LAKEWOOD,CO,80226-3632,U,N,N,Existing or more than 2 years old,Danville,CONTRA COSTA,CA,94526-2719,CA-10,52.0,624410.0,Unanswered,Unknown/NotStated,1.0,536894.0,,,,,,Non-Profit Organization,450238,Solera National Bank,LAKEWOOD,CO,Unanswered,Unanswered,Y,543563.44,05/12/2022
9289377404,05/20/2020,912,PPP,LITTLE SEEDS CHILDREN'S CENTER INC,2100 Mariner square drive,Alameda,CA,94501,08/17/2021,Paid in Full,24,100,536500.0,536500.0,0.0,,49274,"Citibank, N.A.",5800 S. Corporate Place,Sioux Falls,SD,57108,U,N,N,Existing or more than 2 years old,Alameda,ALAMEDA,CA,94501-0009,CA-12,47.0,624410.0,Unanswered,Unknown/NotStated,,536500.0,,,,,,Subchapter S Corporation,49274,"Citibank, N.A.",Sioux Falls,SD,Male Owned,Non-Veteran,,542326.99,07/12/2021
5149257708,05/01/2020,914,PPP,"VALLEY NURSERY SCHOOL, INC.",6948 WOODMAN AVE,VALLEY GLEN,CA,91405-4214,10/16/2021,Paid in Full,24,100,35115.0,535116.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,New Business or 2 years or less,VALLEY GLEN,LOS ANGELES,CA,91405-4214,CA-29,9.0,624410.0,Unanswered,Unknown/NotStated,,535116.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,35527.61,08/02/2021
4131628400,02/06/2021,914,PPS,FOOTHILL CHILD DEVELOPMENT SERVICES INC.,7505 Foothill Blvd,Tujunga,CA,91042-2116,12/11/2021,Paid in Full,60,100,530272.0,530272.0,0.0,,249106,"California Bank of Commerce, NA","12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130-4097,U,Y,Y,Existing or more than 2 years old,Tujunga,LOS ANGELES,CA,91042-2116,CA-30,95.0,624410.0,White,Not Hispanic or Latino,,530272.0,,,,,,Corporation,249106,"California Bank of Commerce, NA",SAN DIEGO,CA,Male Owned,Veteran,,534310.78,11/16/2021
3540787206,04/27/2020,912,PPP,C5 CHILDREN'S SCHOOL,455 Golden Gate Ave Ste 2400,San Francisco,CA,94102-3668,09/25/2021,Paid in Full,24,100,521300.0,521300.0,0.0,,484528,"CRF Small Business Loan Company, LLC",801 Nicollet Mall Suite 1700 West,MINNEAPOLIS,MN,55402,U,Y,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94102-3668,CA-11,45.0,624410.0,Unanswered,Unknown/NotStated,,521300.0,,,,,,Non-Profit Organization,484528,"CRF Small Business Loan Company, LLC",MINNEAPOLIS,MN,Unanswered,Unanswered,Y,527955.5,08/11/2021
8963527203,04/28/2020,912,PPP,"CORPORATE CHILD CARE, INC.",830 Heinz Ave,Berkeley,CA,94710,07/14/2021,Paid in Full,24,100,518750.0,518750.0,0.0,,448130,Beneficial State Bank,"1438 Webster St, Ste 100",OAKLAND,CA,94612-3229,U,Y,N,Existing or more than 2 years old,Berkeley,ALAMEDA,CA,94710-1002,CA-12,57.0,624410.0,Unanswered,Not Hispanic or Latino,,518750.0,,,,,,Corporation,448130,Beneficial State Bank,OAKLAND,CA,Female Owned,Unanswered,,524392.29,06/22/2021
6931727200,04/28/2020,914,PPP,"CENTER FOR HEALTHY LIVING, INC.",15220 Vanowen Street,Van Nuys,CA,91405-3607,10/19/2021,Paid in Full,24,100,518404.0,518404.0,0.0,,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,Y,Y,Existing or more than 2 years old,Van Nuys,LOS ANGELES,CA,91405-3607,CA-29,46.0,624410.0,White,Not Hispanic or Latino,,397420.0,,,120984.0,,,Corporation,509316,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Male Owned,Non-Veteran,,402711.67,09/14/2021
9580198509,03/12/2021,942,PPS,BOYS & GIRLS CLUBS OF MONTEREY COUNTY,1332 La Salle Ave,Seaside,CA,93955-3219,07/16/2022,Paid in Full,60,100,513095.0,513095.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,Seaside,MONTEREY,CA,93955-3219,CA-19,65.0,624410.0,Unanswered,Unknown/NotStated,1.0,513093.0,,,,,,Non-Profit Organization,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,Y,519617.63,06/23/2022
