facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized,license_year
child_care_centers,153810111,BCSD/MILLIE GARDETT MUNSEY ELEMENTARY PRE-K,BAKERSFIELD CITY SCHOOL DISTRICT,DAYNA GARDNER,(661) 631-4936,3801 BRAVE AVE,BAKERSFIELD,CA,93309,KERN,57,24,LICENSED,2020-11-12,,5252025,3801 BRAVE AVE,"3801 BRAVE AVE, BAKERSFIELD",1,HIGH_VOLUME_LICENSEE; ,BAKERSFIELD CITY SCHOOL DISTRICT,2020.0
child_care_centers,313624491,"BEE KIND PRESCHOOL, INC.","BEE KIND PRESCHOOL, INC",BREANA BAKER,(916) 755-2111,7117 HOPE WAY,PENRYN,CA,95663,PLACER,3,45,LICENSED,2022-10-03,,5252025,7117 HOPE WAY,"7117 HOPE WAY, PENRYN",2,DUPLICATE_ADDRESS; ,"BEE KIND PRESCHOOL, INC",2022.0
child_care_centers,198400496,"BEGINNING ZONE, THE",ELMA REYNOLDS,"REYNOLDS, ELMA",(310) 347-1318,5600 N. PARAMOUNT BLVD.,LONG BEACH,CA,90805,LOS ANGELES,54,51,LICENSED,2022-04-07,,5252025,5600 N PARAMOUNT BLVD,"5600 N PARAMOUNT BLVD, LONG BEACH",2,DUPLICATE_ADDRESS; ,ELMA REYNOLDS,2022.0
child_care_centers,197494456,"BEGINNINGS LEARNING CENTER VAN NUYS, INC","BEGINNINGS LEARNING CENTER VAN NUYS, INC",JANET CABRERA,(818) 646-6630,6903 TYRONE AVE,VAN NUYS,CA,91405,LOS ANGELES,58,90,LICENSED,2020-08-10,,5252025,6903 TYRONE AVE,"6903 TYRONE AVE, VAN NUYS",2,DUPLICATE_ADDRESS; ,"BEGINNINGS LEARNING CENTER VAN NUYS, INC",2020.0
child_care_centers,198020576,BELL TOWER SCHOOL,BELL TOWER SCHOOL,CRISTINA A. SPIK,(323) 576-2086,5561 HUNTINGTON DR N.,LOS ANGELES,CA,90032,LOS ANGELES,33,96,LICENSED,2020-07-20,,5252025,5561 HUNTINGTON DR N,"5561 HUNTINGTON DR N, LOS ANGELES",0,,BELL TOWER SCHOOL,2020.0
child_care_centers,543810094,BELLEVIEW PS-PUSD,PORTERVILLE UNIFIED SCHOOL DISTRICT,"ORTEGA-ORTIZ, REBECCA",(559) 782-7120,534 N E ST,PORTERVILLE,CA,93257,TULARE,57,96,LICENSED,2020-02-21,,5252025,534 N E ST,"534 N E ST, PORTERVILLE",1,HIGH_VOLUME_LICENSEE; ,PORTERVILLE UNIFIED SCHOOL DISTRICT,2020.0
child_care_centers,414004704,BERESFORD MONTESSORI ACADEMY INC.,BERESFORD MONTESSORI ACADEMY INC.,ANA CARDENAS,(650) 578-8925,1051 SOUTH CLAREMONT STREET,SAN MATEO,CA,94402,SAN MATEO,5,50,LICENSED,2020-12-11,,5252025,1051 SOUTH CLAREMONT STREET,"1051 SOUTH CLAREMONT STREET, SAN MATEO",0,,BERESFORD MONTESSORI ACADEMY INC.,2020.0
child_care_centers,13423105,BERKELEY LITTLE SCHOOL,"ROCKRIDGE LITTLE SCHOOL, LLC",HOLLY GOLD,(510) 900-2433,1611 HOPKINS STREET,BERKELEY,CA,94707,ALAMEDA,2,42,LICENSED,2021-02-18,,5252025,1611 HOPKINS STREET,"1611 HOPKINS STREET, BERKELEY",0,,"ROCKRIDGE LITTLE SCHOOL, LLC",2021.0
child_care_centers,334846041,BERMUDA DUNES LEARNING CENTER IN PALM DESERT,"CLARK,GAYLE",ALLISON MINEWEASER,(760) 702-2444,47549 CA HWY 74,PALM DESERT,CA,92260,RIVERSIDE,10,60,LICENSED,2021-08-13,,5252025,47549 CA HWY 74,"47549 CA HWY 74, PALM DESERT",2,DUPLICATE_ADDRESS; ,"CLARK,GAYLE",2021.0
child_care_centers,198020685,BEVERLY BUDDIE & ME PRESCHOOL,BUDDIE & ME FRIENDS INC.,JULIE JIHYUN CHO,(323) 668-1644,224 N. SERRANO AVE,LOS ANGELES,CA,90004,LOS ANGELES,33,51,LICENSED,2021-04-09,,5252025,224 N SERRANO AVE,"224 N SERRANO AVE, LOS ANGELES",2,DUPLICATE_ADDRESS; ,BUDDIE & ME FRIENDS INC.,2021.0
child_care_centers,198020871,BLESSINGS PRESCHOOL,TINA RIKE,"BROWN, CORISSA",(626) 330-8340,15653 NEWTON ST.,HACIENDA HEIGHTS,CA,91745,LOS ANGELES,33,45,LICENSED,2021-12-13,,5252025,15653 NEWTON ST,"15653 NEWTON ST, HACIENDA HEIGHTS",2,DUPLICATE_ADDRESS; ,TINA RIKE,2021.0
child_care_centers,198020970,BLOSSOM GARDEN LEARNING ACADEMY,MEGHA SAHNI,MEGHA SAHNI,(626) 627-2318,101 S. ATLANTIC BLVD,ALHAMBRA,CA,91801,LOS ANGELES,33,75,LICENSED,2022-05-20,,5252025,101 S ATLANTIC BLVD,"101 S ATLANTIC BLVD, ALHAMBRA",2,DUPLICATE_ADDRESS; ,MEGHA SAHNI,2022.0
child_care_centers,198020876,BLOSSOM MONTESSORI,BLOSSOM MONTESSORI,CATHERINE ZENO,(225) 931-3563,5158 YORK BLVD,LOS ANGELES,CA,90042,LOS ANGELES,33,45,LICENSED,2022-09-22,,5252025,5158 YORK BLVD,"5158 YORK BLVD, LOS ANGELES",0,,BLOSSOM MONTESSORI,2022.0
child_care_centers,197494776,BLUE OAK CREATIVE SCHOOLHOUSE(SANTA MONICA,LISA & TAVI PERTTULA,LISA & TAVI PERTTULA,(833) 258-3625,1501 17TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,30,41,LICENSED,2021-04-26,,5252025,1501 17TH STREET,"1501 17TH STREET, SANTA MONICA",2,DUPLICATE_ADDRESS; ,LISA & TAVI PERTTULA,2021.0
child_care_centers,543810130,BOINGOS ACADEMY,KIA KIDS INC,LOIS LOPEZ,(559) 623-9206,7137 W PERSHING CT,VISALIA,CA,93291,TULARE,57,69,LICENSED,2021-09-20,,5252025,7137 W PERSHING CT,"7137 W PERSHING CT, VISALIA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,KIA KIDS INC,2021.0
child_care_centers,376701469,BONITA MONTESORRI,"STRAND, PATRICIA",ELISA VELASQUEZ,(619) 470-0914,4980 BONITA ROAD,BONITA,CA,91902,SAN DIEGO,20,54,LICENSED,2021-04-08,,5252025,4980 BONITA ROAD,"4980 BONITA ROAD, BONITA",2,DUPLICATE_ADDRESS; ,"STRAND, PATRICIA",2021.0
child_care_centers,376105062,BORREGO SPRINGS CHILDREN'S CENTER,"BORREGO SPRINGS YOUTH AND SENIORS CENTER, INC.",TERESA WEST,(760) 767-3658,580 CIRCLE J DRIVE,BORREGO SPRINGS,CA,92004,SAN DIEGO,51,24,LICENSED,2021-08-12,,5252025,580 CIRCLE J DRIVE,"580 CIRCLE J DRIVE, BORREGO SPRINGS",2,DUPLICATE_ADDRESS; ,"BORREGO SPRINGS YOUTH AND SENIORS CENTER, INC.",2021.0
child_care_centers,13423117,BOULEVARD ACADEMY,DELTRINA DALE JOHNSON,"LI, WAN BING",(510) 832-0132,468 BOULEVARD WAY,OAKLAND,CA,94610,ALAMEDA,2,14,LICENSED,2021-06-11,,5252025,468 BOULEVARD WAY,"468 BOULEVARD WAY, OAKLAND",0,,DELTRINA DALE JOHNSON,2021.0
child_care_centers,13423124,BOULEVARD LITTLE PEOPLE PRESCHOOL ACADEMY LLC,"BOULEVARD ACADEMY, LLC","LI, SHU JUN",(510) 832-2732,470 BOULEVARD WAY,OAKLAND,CA,94610,ALAMEDA,2,14,LICENSED,2021-10-29,,5252025,470 BOULEVARD WAY,"470 BOULEVARD WAY, OAKLAND",0,,"BOULEVARD ACADEMY, LLC",2021.0
child_care_centers,197750141,BRANFORD CHILD CARE CENTER,CITY OF LA/RECREATION AND PARKS,ROSALYN SOLIS,(213) 763-0114,13306 BRANFORD STREET,ARLETA,CA,91331,LOS ANGELES,12,50,LICENSED,2022-12-16,,5252025,13306 BRANFORD STREET,"13306 BRANFORD STREET, ARLETA",0,,CITY OF LA/RECREATION AND PARKS,2022.0
child_care_centers,304371587,BREA HEAD START,ORANGE COUNTY HEAD START,"DIAZ, LISA",(714) 241-8920,480 NORTH STATE COLLEGE BLVD.,BREA,CA,92821,ORANGE,6,40,LICENSED,2022-09-26,,5252025,480 NORTH STATE COLLEGE BLVD,"480 NORTH STATE COLLEGE BLVD, BREA",1,HIGH_VOLUME_LICENSEE; ,ORANGE COUNTY HEAD START,2022.0
child_care_centers,198020953,BRELLA HOLLYWOOD,BRELLA HOLLYWOOD,REBECCA KELLY,(213) 300-5962,909 N. ORANGE DR.,LOS ANGELES,CA,90038,LOS ANGELES,33,45,LICENSED,2022-06-01,,5252025,909 N ORANGE DR,"909 N ORANGE DR, LOS ANGELES",2,DUPLICATE_ADDRESS; ,BRELLA HOLLYWOOD,2022.0
child_care_centers,198400296,BRIGHT FUTURE PRESCHOOL ACADEME,"ADNIL EDUCATIONAL & CONSULTING SERVICES, INC",DR. LINDA J. JOHNSON NCC,(657) 337-6750,11910 ALONDRA BLVD,NORWALK,CA,90650,LOS ANGELES,54,30,LICENSED,2021-10-15,,5252025,11910 ALONDRA BLVD,"11910 ALONDRA BLVD, NORWALK",2,DUPLICATE_ADDRESS; ,"ADNIL EDUCATIONAL & CONSULTING SERVICES, INC",2021.0
child_care_centers,455407758,BRIGHT FUTURES CHILDRENS CENTER II,"HORST, STEPHANIE","O'NEAL, LISA",(530) 221-6488,3500 CHURN CREEK DRIVE,REDDING,CA,96002,SHASTA,13,30,LICENSED,2020-07-28,,5252025,3500 CHURN CREEK DRIVE,"3500 CHURN CREEK DRIVE, REDDING",2,DUPLICATE_ADDRESS; ,"HORST, STEPHANIE",2020.0
child_care_centers,153810206,BRIGHT FUTURES PRESCHOOL LLC,"MAGANA, GLORIBEL","MAGANA, GLORIBEL",(661) 631-5555,608 KENTUCKY ST,BAKERSFIELD,CA,93305,KERN,57,32,LICENSED,2022-08-31,,5252025,608 KENTUCKY ST,"608 KENTUCKY ST, BAKERSFIELD",2,DUPLICATE_ADDRESS; ,"MAGANA, GLORIBEL",2022.0
child_care_centers,434416256,BRIGHT HORIZONS AT GALILEO PRESCHOOL,BRIGHT HORIZONS CHILDREN'S CENTER LLC,ERIN SUBALA,(408) 267-3000,1250 BLOSSOM HILL ROAD,SAN JOSE,CA,95118,SANTA CLARA,7,70,LICENSED,2020-03-12,,5252025,1250 BLOSSOM HILL ROAD,"1250 BLOSSOM HILL ROAD, SAN JOSE",1,HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTER LLC,2020.0
child_care_centers,197494954,BRIGHT HORIZONS AT PLAYA VISTA,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,BRISEIDA PALACIOS,(310) 424-3168,12126 W WATERFRONT DRIVE,LOS ANGELES,CA,90094,LOS ANGELES,30,72,LICENSED,2022-01-28,,5252025,12126 W WATERFRONT DRIVE,"12126 W WATERFRONT DRIVE, LOS ANGELES",1,HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,2022.0
child_care_centers,15700563,BRIGHT KIDS ACADEMY DBA JEI LEARNING,"BRIGHT KIDS ACADEMY, INC.","SACHDEVA, SHELLY",(925) 819-6122,4680 TASSAJARA ROAD,DUBLIN,CA,94568,ALAMEDA,52,30,LICENSED,2022-04-07,,5252025,4680 TASSAJARA ROAD,"4680 TASSAJARA ROAD, DUBLIN",2,DUPLICATE_ADDRESS; ,"BRIGHT KIDS ACADEMY, INC.",2022.0
child_care_centers,406216227,"BRIGHT LIFE PLAYSCHOOL, INC","BRIGHT LIFE PLAYSCHOOL, INC.",KIMBERLEY M LOVE,(805) 345-9628,651 TANK FARM RD,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,17,36,LICENSED,2021-12-31,,5252025,651 TANK FARM RD,"651 TANK FARM RD, SAN LUIS OBISPO",2,DUPLICATE_ADDRESS; ,"BRIGHT LIFE PLAYSCHOOL, INC.",2021.0
child_care_centers,73408283,BRIGHT MINDS,EUNHEE YOO IM,"IM, EUNHEE YOO",(925) 989-0261,"3380 BLACKHAWK PLZ CIR,STE 220",DANVILLE,CA,94506,CONTRA COSTA,2,42,LICENSED,2020-07-20,,5252025,3380 BLACKHAWK PLZ CIRSTE 220,"3380 BLACKHAWK PLZ CIRSTE 220, DANVILLE",0,,EUNHEE YOO IM,2020.0
child_care_centers,15700529,BRIGHT MINDS ACADEMY,"BRIGHT MINDS EDUCATION, INC.",EUNHEE IM,(925) 989-0261,3102 CONSTITUTION DRIVE,LIVERMORE,CA,94551,ALAMEDA,52,74,LICENSED,2020-09-21,,5252025,3102 CONSTITUTION DRIVE,"3102 CONSTITUTION DRIVE, LIVERMORE",0,,"BRIGHT MINDS EDUCATION, INC.",2020.0
child_care_centers,198020982,BRIGHT MINDS CHILD CARE CENTER INC.,ARMINEH MARKARIANS,ARMINEH MARKARIANS,(818) 653-5381,2512 WESTON PL,GLENDALE,CA,91208,LOS ANGELES,33,75,LICENSED,2022-04-12,,5252025,2512 WESTON PL,"2512 WESTON PL, GLENDALE",2,DUPLICATE_ADDRESS; ,ARMINEH MARKARIANS,2022.0
child_care_centers,343624425,BRIGHT PATH TO LEARNING CDC,BRIGHT HORIZONS CHILDREN'S CENTER LLC,"TULBA, JAIME",(279) 214-0144,6011 FOLSOM BLVD.,SACRAMENTO,CA,95819,SACRAMENTO,3,154,LICENSED,2022-10-28,,5252025,6011 FOLSOM BLVD,"6011 FOLSOM BLVD, SACRAMENTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTER LLC,2022.0
child_care_centers,197494675,BRIGHT SCHOLARS CHRISTIAN ACADEMY INC.,MONE'T MORRIS,DEBRA ROBINSON,(323) 615-0071,7526 - 7530 S. WESTERN AVENUE,LOS ANGELES,CA,90047,LOS ANGELES,30,41,LICENSED,2021-01-25,,5252025,7526 - 7530 S WESTERN AVENUE,"7526 - 7530 S WESTERN AVENUE, LOS ANGELES",0,,MONE'T MORRIS,2021.0
child_care_centers,198020742,BRIGHT STARS CARE AND EDUCATION CENTER LLC,MARIA FLORES,"FLORES, MARIA",(626) 384-7713,13628 LOMITAS AVE.,LA PUENTE,CA,91746,LOS ANGELES,33,17,LICENSED,2021-11-01,,5252025,13628 LOMITAS AVE,"13628 LOMITAS AVE, LA PUENTE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,MARIA FLORES,2021.0
child_care_centers,214005557,BRIGHT STARS CHILDREN'S CENTER,BRIGHT STARS CHILDREN'S CENTER INC.,"TALEBLOO, NAHID",(415) 310-7543,199 GREENFIELD,SAN RAFAEL,CA,94901,MARIN,5,20,LICENSED,2021-10-20,,5252025,199 GREENFIELD,"199 GREENFIELD, SAN RAFAEL",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT STARS CHILDREN'S CENTER INC.,2021.0
child_care_centers,73408902,BRIGHT STARS CHILDREN'S CENTER INC.,BRIGHT STARS CHILDREN'S CENTER INC.,"TALEBLOO, NAHID",(415) 310-7543,1581 MEADOW LANE,CONCORD,CA,94520,CONTRA COSTA,2,16,LICENSED,2021-06-16,,5252025,1581 MEADOW LANE,"1581 MEADOW LANE, CONCORD",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT STARS CHILDREN'S CENTER INC.,2021.0
child_care_centers,434416363,BRIGHT SUNRISE PRESCHOOL EVERGREEN,FUTURE KIDS EDUCATION INC,LOC KERWIN,(669) 226-8782,3520 SAN FELIPE RD. BLDG. 2,SAN JOSE,CA,95135,SANTA CLARA,7,60,LICENSED,2022-04-29,,5252025,3520 SAN FELIPE RD BLDG 2,"3520 SAN FELIPE RD BLDG 2, SAN JOSE",0,,FUTURE KIDS EDUCATION INC,2022.0
child_care_centers,103810168,BRIGHTEN ACADEMY PRESCHOOL,"PETERSON, KRISTIN",M,(559) 900-4352,6685 N FRESNO ST,FRESNO,CA,93710,FRESNO,4,85,LICENSED,2021-08-16,,5252025,6685 N FRESNO ST,"6685 N FRESNO ST, FRESNO",0,,"PETERSON, KRISTIN",2021.0
child_care_centers,103810175,BRIGHTEN ACADEMY PRESCHOOL,KRISTIN PETERSON,BROOKE GREEN,(559) 570-2948,7032 N BLYTHE AVE,FRESNO,CA,93722,FRESNO,4,85,LICENSED,2021-11-09,,5252025,7032 N BLYTHE AVE,"7032 N BLYTHE AVE, FRESNO",0,,KRISTIN PETERSON,2021.0
child_care_centers,103810118,BRIGHTEN ACADEMY PRESCHOOL,KRISTIN PETERSON,SENA WELDON,(559) 294-1310,5646 N FIGARDEN DR,FRESNO,CA,93722,FRESNO,4,85,LICENSED,2020-11-09,,5252025,5646 N FIGARDEN DR,"5646 N FIGARDEN DR, FRESNO",0,,KRISTIN PETERSON,2020.0
child_care_centers,434416448,BRIGHTER TOMORROW MONTESSORI PRESCHOOL,MOUNTAIN VIEW THREE LLC,JOYCE BROWN,(408) 979-1164,2466 ALMADEN ROAD,SAN JOSE,CA,95125,SANTA CLARA,7,104,LICENSED,2020-11-02,,5252025,2466 ALMADEN ROAD,"2466 ALMADEN ROAD, SAN JOSE",2,DUPLICATE_ADDRESS; ,MOUNTAIN VIEW THREE LLC,2020.0
child_care_centers,376300213,BUDS & BLOSSOMS PRESCHOOL,"BOLES, NIKKI",NIKKI BOLES,(760) 645-3044,2809 SOUTH MISSION ROAD,FALLBROOK,CA,92028,SAN DIEGO,10,57,LICENSED,2020-11-01,,5252025,2809 SOUTH MISSION ROAD,"2809 SOUTH MISSION ROAD, FALLBROOK",2,DUPLICATE_ADDRESS; ,"BOLES, NIKKI",2020.0
child_care_centers,304371576,BUENA PARK LEARNING CENTER PRESCHOOL,BUENA PARK SCHOOL DISTRICT,"BECKELHEIMER, MARY",(714) 994-9381,8201 COUNTRY CLUB DRIVE,BUENA PARK,CA,90621,ORANGE,6,24,LICENSED,2022-10-13,,5252025,8201 COUNTRY CLUB DRIVE,"8201 COUNTRY CLUB DRIVE, BUENA PARK",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BUENA PARK SCHOOL DISTRICT,2022.0
child_care_centers,243810073,BUHACH PRESCHOOL,JM3 HOLDINGS LLC,JUAN GAMA,(209) 489-2008,760 LOUGHBOROUGH DR,MERCED,CA,95348,MERCED,4,98,LICENSED,2020-02-04,,5252025,760 LOUGHBOROUGH DR,"760 LOUGHBOROUGH DR, MERCED",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,JM3 HOLDINGS LLC,2020.0
child_care_centers,414004834,BUILDING KIDZ,"A & J BLESSING, INC",ANA GALDAMEZ,(650) 636-4425,935 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,5,60,LICENSED,2021-10-26,,5252025,935 EL CAMINO REAL,"935 EL CAMINO REAL, SOUTH SAN FRANCISCO",0,,"A & J BLESSING, INC",2021.0
child_care_centers,414004681,BUILDING KIDZ,"BUILDING KIDZ OF DALY CITY AND SAN BRUNO, INC.","FRANCIS, SOPHIN",(650) 735-5249,1496 ADOBE DRIVE,PACIFICA,CA,94044,SAN MATEO,5,72,LICENSED,2020-07-29,,5252025,1496 ADOBE DRIVE,"1496 ADOBE DRIVE, PACIFICA",2,DUPLICATE_ADDRESS; ,"BUILDING KIDZ OF DALY CITY AND SAN BRUNO, INC.",2020.0
child_care_centers,343623428,BUILDING KIDZ - ELK GROVE,NA&A,MAGALE OROZCO,(916) 688-5437,7511 WEST STOCKTON BLVD,SACRAMENO,CA,95823,SACRAMENTO,3,39,LICENSED,2020-05-12,,5252025,7511 WEST STOCKTON BLVD,"7511 WEST STOCKTON BLVD, SACRAMENO",0,,NA&A,2020.0
child_care_centers,343623893,BUILDING KIDZ OF CITRUS HEIGHTS,NA & A INC,"LAWSON, ICEE",(916) 735-3165,8073 GREENBACK LN,CITRUS HEIGHTS,CA,95610,SACRAMENTO,3,40,LICENSED,2021-04-19,,5252025,8073 GREENBACK LN,"8073 GREENBACK LN, CITRUS HEIGHTS",0,,NA & A INC,2021.0
child_care_centers,15700583,BUILDING KIDZ OF DUBLIN,"BUILDING KIDZ FAMILY OF DUBLIN, LLC",SHUBRA GUPTA,(650) 777-5301,6351 DUBLIN BOULEVARD,DUBLIN,CA,94568,ALAMEDA,52,60,LICENSED,2022-11-03,,5252025,6351 DUBLIN BOULEVARD,"6351 DUBLIN BOULEVARD, DUBLIN",2,DUPLICATE_ADDRESS; ,"BUILDING KIDZ FAMILY OF DUBLIN, LLC",2022.0
child_care_centers,15700517,BUILDING KIDZ OF HAYWARD,"MARCH FORWARD, LLC DBA BUILDING KIDZ OF HAYWARD",MARANGELLI VELASQUEZ,(510) 963-5127,24748 HESPERIAN BLVD.,HAYWARD,CA,94545,ALAMEDA,52,60,LICENSED,2020-10-20,,5252025,24748 HESPERIAN BLVD,"24748 HESPERIAN BLVD, HAYWARD",0,,"MARCH FORWARD, LLC DBA BUILDING KIDZ OF HAYWARD",2020.0
child_care_centers,15700516,BUILDING KIDZ OF LIVERMORE,"PACIFIC PALS, LLC","MISTRY, DEVAL",(925) 455-5564,3820 EAST AVENUE,LIVERMORE,CA,94550,ALAMEDA,52,70,LICENSED,2020-08-12,,5252025,3820 EAST AVENUE,"3820 EAST AVENUE, LIVERMORE",2,DUPLICATE_ADDRESS; ,"PACIFIC PALS, LLC",2020.0
child_care_centers,435700750,BUILDING KIDZ OF MILPITAS AT MAIN STREET,SAAKAAR LLC,"JAIN, SAPNA",(408) 425-6434,195 NORTH MAIN STREET,MILPITAS,CA,95035,SANTA CLARA,52,26,LICENSED,2022-06-03,,5252025,195 NORTH MAIN STREET,"195 NORTH MAIN STREET, MILPITAS",2,DUPLICATE_ADDRESS; ,SAAKAAR LLC,2022.0
child_care_centers,414004866,BUILDING KIDZ OF NORTH SAN MATEO,"BUILDING KIDZ FAMILY OF SAN MATEO, LLC",KAYLA PEREIRA,(650) 393-5212,120 LINDBERGH STREET,SAN MATEO,CA,94401,SAN MATEO,5,60,LICENSED,2022-05-04,,5252025,120 LINDBERGH STREET,"120 LINDBERGH STREET, SAN MATEO",2,DUPLICATE_ADDRESS; ,"BUILDING KIDZ FAMILY OF SAN MATEO, LLC",2022.0
child_care_centers,343623422,BUILDING KIDZ OF RANCHO CORDOVA,NA&A INC,"BERRY, CHATELL",(916) 706-2653,1941 ZINFANDEL DRIVE,RANCHO CORDOVA,CA,95670,SACRAMENTO,3,45,LICENSED,2020-04-17,,5252025,1941 ZINFANDEL DRIVE,"1941 ZINFANDEL DRIVE, RANCHO CORDOVA",0,,NA&A INC,2020.0
child_care_centers,414004755,BUILDING KIDZ OF REDWOOD CITY ROOSEVELT AVE.,"BUILDING KIDZ FAMILY, LLC","AQUINO, NAYREN D.",(650) 482-2407,907 ROOSEVELT AVENUE,REDWOOD CITY,CA,94061,SAN MATEO,5,106,LICENSED,2021-01-12,,5252025,907 ROOSEVELT AVENUE,"907 ROOSEVELT AVENUE, REDWOOD CITY",0,,"BUILDING KIDZ FAMILY, LLC",2021.0
child_care_centers,75700606,BUILDING KIDZ OF SAN RAMON,"KHUSHVI, LLC DBA BUILDING KIDZ OF SAN RAMON","TURNAGE, TASHA",(925) 838-4148,"210 PORTER AVENUE, SUITE 110",SAN RAMON,CA,94583,CONTRA COSTA,52,80,LICENSED,2021-02-02,,5252025,210 PORTER AVENUE SUITE 110,"210 PORTER AVENUE SUITE 110, SAN RAMON",0,,"KHUSHVI, LLC DBA BUILDING KIDZ OF SAN RAMON",2021.0
child_care_centers,434417275,BUILDING KIDZ OF SUNNYVALE IN LAKEWOOD VILLAGE,KIDZ WORLD ACADEMY LLC,WILSON KO,(408) 737-7022,878 LAKEWOOD DRIVE,SUNNYVALE,CA,94089,SANTA CLARA,7,38,LICENSED,2022-06-28,,5252025,878 LAKEWOOD DRIVE,"878 LAKEWOOD DRIVE, SUNNYVALE",2,DUPLICATE_ADDRESS; ,KIDZ WORLD ACADEMY LLC,2022.0
child_care_centers,384004605,BUILDING KIDZ SAN FRANCISCO AT SUNSET,STEPHANIE YEAP LLC,ANNIE MA,(949) 735-7470,2540 TARAVAL STREET,SAN FRANCISCO,CA,94116,SAN FRANCISCO,5,49,LICENSED,2022-10-28,,5252025,2540 TARAVAL STREET,"2540 TARAVAL STREET, SAN FRANCISCO",2,DUPLICATE_ADDRESS; ,STEPHANIE YEAP LLC,2022.0
child_care_centers,434416419,BUILDING KIDZ SCHOOL,MANALI ECE LLC,MANALI AMAR DOSHI,(408) 559-1003,"4115 JACKOL DRIVE, BLDG 3 & 4",SAN JOSE,CA,95124,SANTA CLARA,7,125,LICENSED,2020-02-20,,5252025,4115 JACKOL DRIVE BLDG 3 & 4,"4115 JACKOL DRIVE BLDG 3 & 4, SAN JOSE",0,,MANALI ECE LLC,2020.0
child_care_centers,435700740,BUILDING KIDZ SCHOOL,NANAK BALWADI LLC,"ALVAREZ, CYNTHIA",(650) 966-6400,569 SAN ANTONIO ROAD,PALO ALTO,CA,94306,SANTA CLARA,52,55,LICENSED,2021-06-16,,5252025,569 SAN ANTONIO ROAD,"569 SAN ANTONIO ROAD, PALO ALTO",2,DUPLICATE_ADDRESS; ,NANAK BALWADI LLC,2021.0
child_care_centers,376300325,BUILDING KIDZ VISTA,TERENCE VERTONGEN,MELISSA GREENWAY,(760) 945-9222,777 TAYLOR STREET,VISTA,CA,92084,SAN DIEGO,10,54,LICENSED,2021-07-28,,5252025,777 TAYLOR STREET,"777 TAYLOR STREET, VISTA",2,DUPLICATE_ADDRESS; ,TERENCE VERTONGEN,2021.0
child_care_centers,197494554,BURBANK MONTESSORI ACADEMY,BURBANK MONTESSORI ACADEMY,KITHMINI CURRY,(818) 848-8226,217 N HOLLYWOOD WAY,BURBANK,CA,91505,LOS ANGELES,58,63,LICENSED,2020-07-31,,5252025,217 N HOLLYWOOD WAY,"217 N HOLLYWOOD WAY, BURBANK",2,DUPLICATE_ADDRESS; ,BURBANK MONTESSORI ACADEMY,2020.0
child_care_centers,197494851,BURBANK YMCA CHILDRENS CENTER PRESCHOOL,BURBANK YMCA CHILDRENS CENTER PRESCHOOL,DIERIK GONZALEZ,(818) 729-1650,3401 SCOTT RD,BURBANK,CA,91504,LOS ANGELES,58,146,LICENSED,2021-06-24,,5252025,3401 SCOTT RD,"3401 SCOTT RD, BURBANK",0,,BURBANK YMCA CHILDRENS CENTER PRESCHOOL,2021.0
child_care_centers,45407948,BUSY BABIES DC & PS LLC PRESCHOOL,BUSY BABIES DAYCARE & PRESCHOOL LLC,"CARPENTER, HEATHER",(530) 353-3399,2111 MYERS STREET,OROVILLE,CA,95965,BUTTE,13,24,LICENSED,2021-10-11,,5252025,2111 MYERS STREET,"2111 MYERS STREET, OROVILLE",2,DUPLICATE_ADDRESS; ,BUSY BABIES DAYCARE & PRESCHOOL LLC,2021.0
child_care_centers,343623931,BUSY BEE CDC ON L STREET,BUSY BEE CDC L STREET,MARIA SALGADO,(916) 538-6307,2324 L STREET,SACRAMENTO,CA,95816,SACRAMENTO,3,40,LICENSED,2021-06-24,,5252025,2324 L STREET,"2324 L STREET, SACRAMENTO",2,DUPLICATE_ADDRESS; ,BUSY BEE CDC L STREET,2021.0
